time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm/m 	° 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	mm 	
134.1500	34.9963	0.0001	0.0000	0.0000	0.9704	-1.3192	0.0493	3.5956	-1.6547	-1.0287	1.5053	-3.1513	0.2406	-2.7475	3.6111	-10.9080	-0.3712
134.1750	34.9963	0.0001	0.0000	0.0000	0.8304	-1.1903	0.0424	3.1990	-1.5382	-1.1000	0.3384	-2.3359	2.1496	-0.4170	4.3847	-9.6640	-0.1333
134.2000	34.9963	0.0001	0.0000	0.0000	0.8685	-0.9515	0.0423	2.7619	-1.0249	-1.0286	-0.2653	-3.5780	2.4338	0.7289	5.0506	-9.6687	-0.1054
134.2250	34.9963	0.0001	0.0000	0.0000	0.8222	-0.7062	0.0417	2.2275	-0.5831	-2.0597	0.8627	-3.1954	1.3950	0.7289	5.0555	-8.4342	0.2724
134.2500	34.9963	0.0001	0.0000	0.0000	0.6696	-0.5311	0.0462	1.7264	-0.3873	-2.7946	0.3616	-4.7018	0.6757	2.6225	6.0494	-7.1760	0.4962
134.2750	34.9963	0.0001	0.0000	0.0000	0.6090	-0.2575	0.0304	1.1215	0.0965	-3.2441	-0.2047	-3.3778	-0.7184	2.9623	6.0591	-6.3136	0.1511
134.3000	34.9963	0.0001	0.0000	0.0000	0.4460	-0.0725	0.0264	0.5903	0.3017	-4.1467	-2.3941	-4.1334	1.1108	4.3510	6.5634	-5.8235	-0.3152
134.3250	34.9963	0.0001	0.0000	0.0000	0.4472	0.1614	0.0279	0.1259	0.7684	-4.3250	-0.8204	-3.4234	-0.2389	5.3512	6.5194	-3.8303	0.0952
134.3500	34.9963	0.0001	0.0000	0.0000	0.2798	0.4394	0.0164	-0.5946	1.1541	-3.5295	-1.2445	-4.8256	1.5814	6.4096	7.0236	-3.0763	-0.2126
134.3750	34.9963	0.0001	0.0000	0.0000	0.2190	0.6869	0.0098	-1.1478	1.5859	-3.0371	-1.0733	-3.8979	1.6081	6.4484	7.2096	-1.2857	0.0205
134.4000	34.9963	0.0001	0.0000	0.0000	0.0850	0.8360	0.0059	-1.5787	1.7487	-3.2619	-3.1220	-3.6154	1.0841	7.4729	7.1166	-0.7532	0.1185
134.4250	34.9963	0.0001	0.0000	0.0000	0.0134	1.0508	0.0026	-2.0776	2.1044	-3.7399	-2.0444	-2.9172	1.5991	7.4243	6.7543	1.0751	-0.0494
134.4500	34.9963	0.0001	0.0000	0.0000	-0.1317	1.3203	-0.0021	-2.7591	2.4956	-3.7364	-3.2426	-4.8586	0.4803	7.6672	6.2011	1.0092	0.0159
134.4750	34.9963	0.0001	0.0000	0.0000	-0.1785	1.4196	-0.0026	-3.0034	2.6464	-4.8494	-1.3602	-2.9162	-0.7361	8.9586	6.2647	2.6820	-0.0494
134.5000	34.9963	0.0001	0.0000	0.0000	-0.3129	1.6378	0.0020	-3.5720	2.9462	-5.2954	-4.4586	-3.3608	0.2584	9.1820	5.9367	3.5868	0.2444
134.5250	34.9963	0.0001	0.0000	0.0000	-0.4179	1.8073	-0.0092	-4.0144	3.1787	-4.2001	-3.4556	-2.8485	-0.4608	9.5267	6.6613	3.9731	0.1138
134.5500	34.9963	0.0001	0.0000	0.0000	-0.5664	1.9483	0.0008	-4.4435	3.3107	-3.4439	-3.3026	-3.4281	-0.0790	9.5559	5.6381	5.6178	0.1884
134.5750	34.9963	0.0001	0.0000	0.0000	-0.6385	2.0892	-0.0074	-4.7959	3.5189	-3.0264	-1.6627	-1.8658	-1.0203	9.8375	5.7556	6.2256	0.3470
134.6000	34.9963	0.0001	0.0000	0.0000	-0.7634	2.1138	-0.0126	-4.9698	3.4430	-3.5009	-4.3457	-2.2938	0.2495	9.7986	6.0151	6.3575	0.3190
134.6250	34.9963	0.0001	0.0000	0.0000	-0.8175	2.2608	-0.0296	-5.3164	3.6815	-3.7007	-2.7150	-0.0378	0.4981	10.7551	6.0591	6.3623	0.2910
134.6500	34.9963	0.0001	0.0000	0.0000	-0.8460	2.2954	-0.0198	-5.4139	3.7218	-4.1752	-3.9167	-1.8704	-0.2567	10.5755	4.8694	6.8759	0.6267
134.6750	34.9963	0.0001	0.0000	0.0000	-0.9110	2.3945	-0.0076	-5.6760	3.8541	-4.6318	-2.9133	-1.7793	-1.0824	10.0608	5.6087	7.7806	0.1884
134.7000	34.9963	0.0001	0.0000	0.0000	-0.9392	2.3847	-0.0172	-5.6846	3.8063	-4.4142	-3.2941	-1.6212	-1.0025	10.0074	5.3100	8.2755	0.0299
134.7250	34.9963	0.0001	0.0000	0.0000	-1.0721	2.3230	-0.0049	-5.6948	3.5506	-3.4688	-3.3032	0.3090	-0.9492	9.4345	5.2415	7.7853	0.0392
134.7500	34.9963	0.0001	0.0000	0.0000	-1.0844	2.3393	-0.0280	-5.7396	3.5707	-2.3201	-3.0692	0.5400	-0.3721	9.0946	4.9477	9.1425	-0.5064
134.7750	34.9963	0.0001	0.0000	0.0000	-1.0721	2.2952	-0.0087	-5.6395	3.4954	-2.0347	-2.1259	0.8247	-1.1535	9.3763	5.2415	8.8645	-0.2826
134.8000	34.9963	0.0001	0.0000	0.0000	-1.0988	2.3189	-0.0166	-5.7135	3.5159	-1.4318	-1.4735	0.5692	-0.6385	8.3469	4.8254	8.9069	0.2910
134.8250	34.9963	0.0001	0.0000	0.0000	-1.1201	2.1063	-0.0125	-5.3116	3.0714	-0.8039	-0.0112	1.8157	-0.6295	8.1526	5.0310	8.6383	-0.2872
134.8500	34.9963	0.0001	0.0000	0.0000	-1.0462	2.0455	-0.0100	-5.1168	3.0244	-1.1642	-1.9696	0.5574	-0.7894	7.3564	4.5560	9.8210	-0.1660
134.8750	34.9963	0.0001	0.0000	0.0000	-1.0591	1.8807	-0.0077	-4.8016	2.6834	-1.5353	-2.2031	2.3785	-1.0824	6.9486	4.5806	9.2509	0.1931
134.9000	34.9963	0.0001	0.0000	0.0000	-0.9372	1.7545	-0.0059	-4.4287	2.5542	-0.8288	-2.1399	2.4971	-2.7607	5.5405	4.6491	8.9539	0.0066
134.9250	34.9963	0.0001	0.0000	0.0000	-1.0092	1.5799	0.0070	-4.1532	2.1347	-0.5542	-1.5682	2.2463	-1.6241	3.9965	4.0812	9.3075	0.0392
134.9500	34.9963	0.0001	0.0000	0.0000	-0.9474	1.3530	-0.0092	-3.6397	1.7450	0.6374	0.8772	3.7888	-3.5864	4.2685	3.7972	8.8504	-0.0168
134.9750	34.9963	0.0001	0.0000	0.0000	-0.9870	1.1761	0.0079	-3.3274	1.3534	1.2724	-0.0331	2.0753	-3.8262	1.9718	3.5769	8.4168	0.1371
135.0000	34.9963	0.0001	0.0000	0.0000	-0.8407	1.0336	-0.0023	-2.8976	1.2162	1.7861	0.7558	2.5728	-2.1124	1.6659	1.8682	8.8833	-0.2872
135.0250	34.9963	0.0001	0.0000	0.0000	-0.7677	0.7868	0.0111	-2.3335	0.7981	2.1429	1.8535	4.3027	-3.5153	1.6028	1.6821	8.1577	0.1838
135.0500	34.9963	0.0001	0.0000	0.0000	-0.6899	0.5424	0.0135	-1.7692	0.3895	2.0073	1.1049	4.6317	-2.7162	0.1559	0.2575	8.0256	0.2724
135.0750	34.9963	0.0001	0.0000	0.0000	-0.6291	0.3912	0.0119	-1.4077	0.1494	2.0002	0.3892	3.5318	-4.1014	-0.4753	-0.6238	7.7241	0.4682
135.1000	34.9963	0.0001	0.0000	0.0000	-0.5220	0.1260	0.0097	-0.7728	-0.2712	2.4211	1.7111	4.5556	-2.9560	-1.2085	-1.1085	7.4697	-0.3245
135.1250	34.9963	0.0001	0.0000	0.0000	-0.3721	-0.1436	0.0246	-0.0864	-0.6579	2.8278	1.4235	2.6697	-3.5864	-1.5143	-1.6716	5.8345	0.0112
135.1500	34.9963	0.0001	0.0000	0.0000	-0.4046	-0.2981	0.0150	0.1887	-0.9978	3.3344	2.9664	3.9116	-3.6752	-2.4174	-2.9250	5.4575	0.0718
135.1750	34.9963	0.0001	0.0000	0.0000	-0.2526	-0.6547	0.0232	1.0503	-1.5555	4.4189	2.1608	3.9314	-3.2224	-4.3596	-4.2273	5.6036	0.2910
135.2000	34.9963	0.0001	0.0000	0.0000	-0.2175	-0.8391	0.0116	1.4523	-1.8872	5.4428	1.7336	4.6901	-2.6718	-4.6800	-4.3594	6.2492	0.0439
135.2250	34.9963	0.0001	0.0000	0.0000	-0.0531	-1.0172	0.0404	1.9712	-2.0774	5.5856	0.8338	2.6498	-3.0714	-4.9179	-6.3276	4.5905	-0.8235
135.2500	34.9963	0.0001	0.0000	0.0000	0.1120	-1.2452	0.0277	2.5900	-2.3660	4.7186	2.3764	3.0763	-2.7340	-5.1364	-7.1404	5.1701	0.0485
135.2750	34.9963	0.0001	0.0000	0.0000	0.1542	-1.4421	0.0426	3.0239	-2.7155	4.0051	2.3240	2.2095	-4.2257	-5.8793	-7.6447	4.3973	0.0392
135.3000	34.9963	0.0001	0.0000	0.0000	0.1988	-1.6585	0.0303	3.4992	-3.1016	3.2702	2.1643	3.8225	-2.7517	-7.0736	-7.9482	3.8837	0.4262
135.3250	34.9963	0.0001	0.0000	0.0000	0.3506	-1.6991	0.0180	3.7318	-3.0306	3.1845	0.0883	2.0546	-4.1191	-6.1948	-8.4671	3.4454	0.0252
135.3500	34.9963	0.0001	0.0000	0.0000	0.4689	-1.8538	0.0297	4.1579	-3.2201	4.1228	1.8991	2.0713	-4.2790	-6.9183	-9.3191	2.9836	-0.5530
135.3750	34.9963	0.0001	0.0000	0.0000	0.5062	-1.9914	0.0252	4.4690	-3.4566	5.3715	1.5688	0.6772	-0.9848	-7.0785	-9.5296	2.0788	-0.0587
135.4000	34.9963	0.0001	0.0000	0.0000	0.6100	-2.1366	0.0322	4.8618	-3.6418	5.5712	2.5881	1.5147	-2.5475	-7.6126	-9.3141	1.6547	-0.2453
135.4250	34.9963	0.0001	0.0000	0.0000	0.6605	-2.2565	0.0128	5.1509	-3.8299	5.7496	1.3413	2.3077	-2.6097	-6.5008	-9.9163	0.5615	-0.0214
135.4500	34.9963	0.0001	0.0000	0.0000	0.7605	-2.3009	0.0195	5.3392	-3.8182	4.9577	0.1731	-0.1383	-1.7040	-7.9428	-9.8821	0.4767	0.1091
135.4750	34.9963	0.0001	0.0000	0.0000	0.8816	-2.3054	0.0063	5.4694	-3.7062	3.9658	2.5237	0.6079	-4.0570	-7.7729	-9.4218	-0.1029	-0.2592
135.5000	34.9963	0.0001	0.0000	0.0000	0.8173	-2.4256	0.0009	5.6442	-4.0096	2.8528	1.3791	-0.9153	-2.3877	-6.6804	-9.4806	-1.1396	0.3190
135.5250	34.9963	0.0001	0.0000	0.0000	1.0137	-2.4577	0.0187	5.9046	-3.8771	2.0287	1.7044	1.4575	-3.4444	-6.7678	-8.8979	-1.4694	0.1138
135.5500	34.9963	0.0001	0.0000	0.0000	1.0606	-2.3840	0.0002	5.8046	-3.6835	2.2570	1.2609	-0.5822	-2.7340	-6.5154	-7.6788	-1.5872	-0.2779
135.5750	34.9963	0.0001	0.0000	0.0000	1.0521	-2.3553	-0.0032	5.7392	-3.6351	2.3676	2.2184	-0.7332	-1.8194	-6.9377	-7.7768	-2.5486	0.1791
135.6000	34.9963	0.0001	0.0000	0.0000	1.1003	-2.3085	-0.0128	5.6942	-3.4936	2.2320	2.2125	-0.9639	-2.1391	-5.5928	-6.4010	-3.7973	-0.4924
135.6250	34.9963	0.0001	0.0000	0.0000	1.0776	-2.2680	-0.0006	5.5910	-3.4358	2.5353	0.9260	-1.8402	-2.9648	-6.0444	-4.9274	-4.9188	-0.4691
135.6500	34.9963	0.0001	0.0000	0.0000	1.1298	-2.2027	-0.0211	5.5131	-3.2535	2.1535	-0.6360	-1.6675	-0.3010	-5.2627	-3.9580	-5.0838	0.2490
135.6750	34.9963	0.0001	0.0000	0.0000	1.1470	-2.0394	-0.0175	5.2054	-2.9114	1.2332	-0.3607	-2.2951	-0.2122	-4.0342	-2.5871	-6.7895	0.2630
135.7000	34.9963	0.0001	0.0000	0.0000	1.1907	-2.0139	-0.0038	5.1984	-2.8170	-0.1653	0.2589	-2.7797	0.4981	-3.0243	-1.7107	-6.6670	0.2724
135.7250	34.9963	0.0001	0.0000	0.0000	1.1383	-1.8549	-0.0242	4.8295	-2.5529	-0.7754	-0.0703	-3.3856	-1.7573	-2.8738	-0.9323	-7.4775	0.1651
135.7500	34.9963	0.0001	0.0000	0.0000	1.1672	-1.6828	-0.0289	4.5160	-2.1816	-1.3997	0.2932	-0.9471	-1.2601	-2.3154	0.5120	-8.2692	0.4682
135.7750	34.9963	0.0001	0.0000	0.0000	1.0199	-1.5467	-0.0235	4.0978	-2.0581	-1.1999	-0.6925	-2.8193	-0.4520	-1.9028	1.2514	-8.3964	0.5521
135.8000	34.9963	0.0001	0.0000	0.0000	1.0798	-1.3101	-0.0406	3.6869	-1.5272	-0.3509	1.1281	-1.8656	0.5691	-0.0771	2.2843	-9.2635	0.1325
135.8250	34.9963	0.0001	0.0000	0.0000	1.0790	-1.1515	-0.0462	3.3704	-1.2124	-0.7576	0.0839	-4.4138	0.8621	1.0154	4.3211	-8.6461	0.3423
135.8500	34.9963	0.0001	0.0000	0.0000	0.9675	-0.9577	-0.0307	2.8734	-0.9383	-1.3890	-0.7714	-4.1057	1.6169	1.6563	4.2428	-9.9515	-0.2826
135.8750	34.9963	0.0001	0.0000	0.0000	0.9076	-0.7089	-0.0390	2.3183	-0.5030	-2.2416	-2.0830	-3.7982	-0.7717	2.1855	4.9477	-8.4812	-0.5484
135.9000	34.9963	0.0001	0.0000	0.0000	0.7677	-0.5305	-0.0381	1.8234	-0.2879	-2.6626	-0.4546	-3.1186	1.1019	2.8749	6.3822	-9.8194	0.1791
135.9250	34.9963	0.0001	0.0000	0.0000	0.6528	-0.3032	-0.0547	1.2562	0.0494	-3.5723	-1.9840	-5.1902	0.5425	3.9188	6.9306	-8.3399	-0.1333
135.9500	34.9963	0.0001	0.0000	0.0000	0.5572	-0.1243	-0.0464	0.8046	0.3098	-3.6258	-0.1799	-4.1402	0.3738	3.9868	7.2537	-7.2654	-0.1986
135.9750	34.9963	0.0001	0.0000	0.0000	0.4757	0.1375	-0.0618	0.2020	0.7494	-3.1585	-3.2426	-4.8586	0.2051	4.8267	7.2586	-6.8979	-0.4691
136.0000	34.9963	0.0001	0.0000	0.0000	0.3374	0.3342	-0.0435	-0.3276	1.0024	-3.9754	-2.6904	-4.5103	-0.6207	5.2444	6.6516	-5.6539	0.3516
136.0250	34.9963	0.0001	0.0000	0.0000	0.3069	0.5956	-0.0547	-0.8782	1.4921	-3.7899	-3.2831	-5.2639	0.3383	6.1765	7.0236	-6.2383	-0.2126
136.0500	34.9963	0.0001	0.0000	0.0000	0.1428	0.7627	-0.0503	-1.3749	1.6605	-3.3297	-0.9823	-3.8081	-0.4076	5.5891	6.7886	-4.5371	-0.1240
136.0750	34.9963	0.0001	0.0000	0.0000	0.0740	1.0434	-0.0688	-2.0023	2.1503	-3.7079	-3.5390	-5.2353	2.4782	6.8223	6.0248	-3.4203	0.3470
136.1000	34.9963	0.0001	0.0000	0.0000	0.0124	1.2118	-0.0391	-2.3991	2.4238	-4.4892	-3.0012	-2.7934	2.3184	6.6913	7.3468	-2.4072	0.0205
136.1250	34.9963	0.0001	0.0000	0.0000	-0.0701	1.4289	-0.0548	-2.9137	2.7735	-4.5177	-4.0252	-4.3101	1.9899	6.1280	6.8180	-0.8804	-0.4411
136.1500	34.9963	0.0001	0.0000	0.0000	-0.2139	1.6642	-0.0480	-3.5257	3.0978	-4.4321	-1.8881	-3.1845	1.1818	7.3661	5.5646	-0.0510	-0.3105
136.1750	34.9963	0.0001	0.0000	0.0000	-0.3405	1.7641	-0.0325	-3.8510	3.1700	-5.1098	-1.3215	-2.4564	0.0897	7.4147	6.6221	0.7877	-0.4318
136.2000	34.9963	0.0001	0.0000	0.0000	-0.4877	1.9624	-0.0409	-4.3929	3.4175	-4.2751	-2.7331	-1.5452	2.6558	6.9097	6.3773	1.2401	0.2024
136.2250	34.9963	0.0001	0.0000	0.0000	-0.5993	2.0054	-0.0385	-4.5901	3.3914	-3.3975	-2.2329	-1.2482	0.2584	6.4436	5.2170	2.3569	-0.3805
136.2500	34.9963	0.0001	0.0000	0.0000	-0.6940	2.2106	-0.0428	-5.0930	3.7051	-3.7328	-1.7850	-1.8179	-0.0257	6.3513	6.0248	3.2286	0.1138
136.2750	34.9963	0.0001	0.0000	0.0000	-0.7193	2.2619	-0.0289	-5.2205	3.7819	-3.3439	-1.8163	-1.6802	2.0254	5.8172	6.0640	3.7281	0.3236
136.3000	34.9963	0.0001	0.0000	0.0000	-0.8070	2.3066	-0.0165	-5.3971	3.7831	-4.1074	-4.0089	-1.5117	-0.3987	5.7493	5.3051	4.1946	0.0299
136.3250	34.9963	0.0001	0.0000	0.0000	-0.8181	2.3719	-0.0029	-5.5382	3.9020	-4.0218	-3.2732	-1.8534	0.5425	6.1814	5.9955	5.7497	0.5708
136.3500	34.9963	0.0001	0.0000	0.0000	-0.9207	2.3381	-0.0004	-5.5735	3.7321	-3.9041	-2.6619	-1.6716	0.3028	6.6913	5.4863	6.0749	0.1371
136.3750	34.9963	0.0001	0.0000	0.0000	-0.9497	2.4406	0.0066	-5.8066	3.9072	-3.2940	-2.3966	-1.5784	-1.1091	5.9046	5.2660	6.1596	0.4589
136.4000	34.9963	0.0001	0.0000	0.0000	-0.9808	2.3301	0.0057	-5.6177	3.6560	-2.8802	-2.5150	0.4126	0.0452	5.1375	5.3982	5.5000	-0.1007
136.4250	34.9963	0.0001	0.0000	0.0000	-1.0945	2.2921	0.0133	-5.6557	3.4668	-1.8207	-2.8533	-0.7364	0.0364	4.3995	5.5842	7.1680	-0.1893
136.4500	34.9963	0.0001	0.0000	0.0000	-1.0621	2.2457	0.0293	-5.5311	3.4068	-1.1571	-0.4627	1.2578	0.8888	4.0353	4.6099	7.5073	-0.1427
136.4750	34.9963	0.0001	0.0000	0.0000	-1.1240	2.1196	0.0285	-5.3420	3.0941	-0.8181	0.4757	1.2845	0.9687	2.9915	5.2415	7.1351	-0.1287
136.5000	34.9963	0.0001	0.0000	0.0000	-1.0396	2.0519	0.0327	-5.1228	3.0436	-1.4496	0.3841	2.0373	0.8000	2.0446	4.7029	8.0493	0.4822
136.5250	34.9963	0.0001	0.0000	0.0000	-1.0370	1.9143	0.0473	-4.8465	2.7725	-0.7790	-1.3002	2.2578	-1.2245	1.5640	4.8008	7.9644	-0.2919
136.5500	34.9963	0.0001	0.0000	0.0000	-0.9835	1.6680	0.0410	-4.3028	2.3358	-0.7682	-1.3091	2.5302	-1.1357	0.3161	5.1239	8.0681	0.1231
136.5750	34.9963	0.0001	0.0000	0.0000	-1.0530	1.5453	0.0589	-4.1281	2.0221	-0.5578	0.1971	2.8364	-0.2477	-0.2470	3.9784	8.3649	-0.1520
136.6000	34.9963	0.0001	0.0000	0.0000	-0.9121	1.3135	0.0648	-3.5260	1.7019	0.6731	-0.3971	1.7160	-1.3577	-0.8540	4.3945	7.7147	0.1278
136.6250	34.9963	0.0001	0.0000	0.0000	-0.9057	1.1724	0.0930	-3.2388	1.4273	1.2831	1.7104	2.9248	-1.7395	-0.9268	2.9649	8.0681	0.2724
136.6500	34.9963	0.0001	0.0000	0.0000	-0.8304	0.9619	0.0736	-2.7445	1.0838	2.1750	0.4866	3.0098	-0.8959	-2.9515	2.6417	7.6298	0.2444
136.6750	34.9963	0.0001	0.0000	0.0000	-0.7317	0.7121	0.0892	-2.1487	0.6853	2.7850	1.8713	4.9946	-0.6295	-3.5584	2.5732	8.1671	0.1604
136.7000	34.9963	0.0001	0.0000	0.0000	-0.6848	0.4529	0.0940	-1.5860	0.2164	3.0169	1.6319	3.6905	-2.4321	-3.7089	0.6589	8.1105	0.4729
136.7250	34.9963	0.0001	0.0000	0.0000	-0.6026	0.2572	0.1047	-1.1145	-0.0907	2.8528	1.5257	2.8269	-2.0592	-3.9517	-0.1538	7.8042	-0.3385
136.7500	34.9963	0.0001	0.0000	0.0000	-0.4435	0.0162	0.0998	-0.4757	-0.4113	2.7921	1.3484	2.0898	-2.8316	-5.4665	0.2770	8.3980	0.7666
136.7750	34.9963	0.0001	0.0000	0.0000	-0.4174	-0.2419	0.1168	0.0639	-0.8986	2.9848	2.8217	3.8249	-1.1179	-5.5880	-1.8332	6.8523	-0.2499
136.8000	34.9963	0.0001	0.0000	0.0000	-0.2849	-0.5529	0.1081	0.8153	-1.3852	3.5520	2.8926	5.3564	-2.5297	-5.2384	-2.3668	7.4366	-0.2639
136.8250	34.9963	0.0001	0.0000	0.0000	-0.1633	-0.7422	0.1029	1.3137	-1.6403	5.0075	2.7936	4.2750	-2.6008	-6.3357	-3.8258	6.6827	-0.1007
136.8500	34.9963	0.0001	0.0000	0.0000	-0.1305	-0.9886	0.1284	1.8367	-2.0978	5.7211	3.0666	3.3078	-3.8439	-6.3648	-4.5357	6.5696	-0.3152
136.8750	34.9963	0.0001	0.0000	0.0000	0.0644	-1.2047	0.1189	2.4617	-2.3329	5.7425	2.5970	2.4790	-3.0359	-5.7822	-5.5736	5.7968	0.3516
136.9000	34.9963	0.0001	0.0000	0.0000	0.1837	-1.3980	0.1220	2.9657	-2.5984	5.3037	1.5715	3.0688	-2.5652	-5.3501	-5.8968	5.7119	0.1418
136.9250	34.9963	0.0001	0.0000	0.0000	0.2531	-1.6116	0.1036	3.4603	-2.9540	5.1538	2.8137	4.0700	-2.1036	-5.7870	-6.6361	5.8203	-0.1193
136.9500	34.9963	0.0001	0.0000	0.0000	0.2465	-1.8103	0.1122	3.8489	-3.3560	4.9470	3.0536	3.2950	-1.5974	-5.4132	-8.2517	5.7685	-0.0634
136.9750	34.9963	0.0001	0.0000	0.0000	0.5020	-1.9957	0.1108	4.4735	-3.4695	5.2287	4.4561	3.0772	-2.0237	-4.4663	-8.8148	5.4151	0.4589
137.0000	34.9963	0.0001	0.0000	0.0000	0.6411	-2.1433	0.1072	4.9062	-3.6240	5.8531	3.5910	2.4483	-2.9382	-4.5926	-9.6960	5.6884	0.1698
137.0250	34.9963	0.0001	0.0000	0.0000	0.7176	-2.2105	0.0922	5.1165	-3.6813	6.6772	2.5498	3.1070	-3.0802	-5.2820	-9.2505	4.7460	0.8273
137.0500	34.9963	0.0001	0.0000	0.0000	0.8181	-2.4040	0.1011	5.6020	-3.9659	6.5702	1.9774	1.7270	-2.9205	-4.7431	-9.9310	4.2135	-0.5344
137.0750	34.9963	0.0001	0.0000	0.0000	0.8928	-2.5162	0.0876	5.9000	-4.1145	6.7307	2.0282	0.9902	-1.6862	-4.8937	-10.1465	3.9968	-0.1846
137.1000	34.9963	0.0001	0.0000	0.0000	1.0205	-2.6417	0.0757	6.2775	-4.2365	6.7342	3.8319	1.2247	-3.4621	-3.4419	-9.6519	4.0109	0.1418
137.1250	34.9963	0.0001	0.0000	0.0000	1.1247	-2.6545	0.0714	6.4070	-4.1577	4.9113	3.3518	0.7227	-1.4554	-3.3351	-9.5883	3.8648	-0.0214
137.1500	34.9963	0.0001	0.0000	0.0000	1.2385	-2.7017	0.0731	6.6150	-4.1379	4.1371	2.4286	1.4696	-1.2423	-2.5242	-9.3288	3.6904	0.0392
137.1750	34.9963	0.0001	0.0000	0.0000	1.3541	-2.8324	0.0702	6.9906	-4.2824	4.2370	1.1525	-0.5487	-2.6097	-2.6893	-8.6923	2.5359	0.1791
137.2000	34.9963	0.0001	0.0000	0.0000	1.4741	-2.7977	0.0581	7.0414	-4.0933	4.3333	3.3858	0.5033	-2.8494	-2.1067	-8.4671	2.0506	-0.2033
137.2250	34.9963	0.0001	0.0000	0.0000	1.4650	-2.7705	0.0400	6.9783	-4.0483	4.6437	2.0202	-1.2381	-0.9936	-1.2181	-7.7621	1.0940	-0.2965
137.2500	34.9963	0.0001	0.0000	0.0000	1.6152	-2.7851	0.0500	7.1575	-3.9270	4.6366	2.5041	-0.0296	-2.7517	-2.0921	-6.9396	1.4144	0.6174
137.2750	34.9963	0.0001	0.0000	0.0000	1.6776	-2.8681	0.0343	7.3851	-4.0300	4.8720	1.3212	0.0394	-3.5776	-1.5871	-5.9310	0.3118	0.1651
137.3000	34.9963	0.0001	0.0000	0.0000	1.6782	-2.7361	0.0118	7.1230	-3.7667	4.1086	2.2069	-0.3792	-0.8426	-1.4609	-4.9176	0.4673	-0.0354
137.3250	34.9963	0.0001	0.0000	0.0000	1.7821	-2.6744	-0.0046	7.1041	-3.5399	3.0348	2.4554	-1.0052	-1.4021	-0.5918	-4.3154	-0.8804	0.7060
137.3500	34.9963	0.0001	0.0000	0.0000	1.7939	-2.6120	0.0160	6.9918	-3.4040	1.7540	0.3073	-2.6194	-1.9526	0.0880	-2.3913	-0.9794	-0.1193
137.3750	34.9963	0.0001	0.0000	0.0000	1.8819	-2.5013	-0.0070	6.8596	-3.0958	0.4626	0.7291	-0.3202	-1.1890	0.1996	-1.6471	-1.8982	0.9345
137.4000	34.9963	0.0001	0.0000	0.0000	1.9163	-2.3352	-0.0286	6.5634	-2.7307	-0.1404	-0.2741	-2.0691	0.2229	1.2047	0.3259	-2.9161	-0.3152
137.4250	34.9963	0.0001	0.0000	0.0000	1.8003	-2.2793	-0.0339	6.3361	-2.7356	0.1915	1.7351	-1.5476	0.8000	1.4862	1.4863	-3.6795	0.1045
137.4500	34.9963	0.0001	0.0000	0.0000	1.8383	-2.1077	-0.0439	6.0325	-2.3560	0.7765	-0.1772	-2.9853	-0.3721	2.6030	1.9808	-4.1602	-0.4411
137.4750	34.9963	0.0001	0.0000	0.0000	1.9101	-2.0490	-0.0387	5.9877	-2.1675	0.7801	-0.3030	-1.5919	1.1996	2.9720	3.3958	-5.4654	0.1185
137.5000	34.9963	0.0001	0.0000	0.0000	1.8978	-1.8194	-0.0573	5.5184	-1.7228	0.5411	-1.9079	-3.4008	0.8621	3.3410	3.5328	-6.1581	0.4729
137.5250	34.9963	0.0001	0.0000	0.0000	1.8464	-1.6537	-0.0775	5.1372	-1.4443	-0.3259	-0.8488	-3.7886	-0.5763	2.4088	5.5891	-6.2947	0.1744
137.5500	34.9963	0.0001	0.0000	0.0000	1.7816	-1.4619	-0.0795	4.6907	-1.1275	-0.7218	-0.5861	-3.6137	-0.6118	3.3847	5.9122	-6.8179	0.3143
137.5750	34.9963	0.0001	0.0000	0.0000	1.7800	-1.2750	-0.0882	4.3173	-0.7573	-1.9277	-1.9534	-2.8273	0.0985	3.1079	5.6038	-6.9214	0.4262
137.6000	34.9963	0.0001	0.0000	0.0000	1.7739	-1.0943	-0.0776	3.9514	-0.4037	-2.7268	-3.3502	-4.8522	0.4981	3.4915	6.8865	-7.1288	-0.0681
137.6250	34.9963	0.0001	0.0000	0.0000	1.6943	-0.8555	-0.0942	3.3969	-0.0082	-2.8802	-3.1493	-5.6658	1.7678	4.6519	7.5573	-6.8696	0.7340
137.6500	34.9963	0.0001	0.0000	0.0000	1.5160	-0.6947	-0.1101	2.8984	0.1336	-2.7374	-1.9279	-3.6170	0.8888	5.0161	6.3529	-7.2891	-0.0447
137.6750	34.9963	0.0001	0.0000	0.0000	1.4946	-0.3882	-0.1055	2.2671	0.7220	-1.6031	-3.0366	-2.9409	2.1941	4.6471	7.4643	-5.5172	-0.1193
137.7000	34.9963	0.0001	0.0000	0.0000	1.4501	-0.2659	-0.0915	1.9792	0.9210	-1.5673	-3.9830	-5.1959	0.9776	4.4481	6.9306	-5.5832	0.2211
