time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm/m 	° 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	mm 	
107.1000	35.9973	0.0001	0.0000	0.0000	3.0569	-2.0273	0.0938	7.0912	-0.9775	-5.4313	0.5737	-0.9655	-5.5857	-13.3518	3.1046	-24.5669	-0.3547
107.1250	35.9973	0.0001	0.0000	0.0000	2.5410	-1.4443	0.0701	5.4151	-0.3330	-6.4516	-2.0493	-2.8237	-3.3303	-16.6000	1.2099	-21.4992	0.2095
107.1500	35.9973	0.0001	0.0000	0.0000	2.0130	-0.7042	0.0474	3.4144	0.6116	-6.0663	-0.8858	-3.5303	-3.2238	-19.3967	-2.4229	-17.6493	0.3447
107.1750	35.9973	0.0001	0.0000	0.0000	1.5373	-0.0404	0.0106	1.6177	1.4569	-6.8262	1.6454	-1.7346	-4.0140	-22.3827	-4.9491	-13.5591	0.2515
107.2000	35.9973	0.0001	0.0000	0.0000	0.9729	0.6375	-0.0221	-0.2957	2.2416	-6.6835	0.9680	-0.2954	-4.3159	-25.2425	-9.0911	-11.1465	0.2468
107.2250	35.9973	0.0001	0.0000	0.0000	0.3781	1.2985	-0.0563	-2.2059	2.9620	-6.1769	0.4157	-0.6437	-4.9197	-26.6991	-12.8267	-8.0128	0.6805
107.2500	35.9973	0.0001	0.0000	0.0000	-0.1054	1.8821	-0.0687	-3.8509	3.6400	-6.7155	-1.3887	-2.5089	-4.7244	-27.1167	-16.6407	-4.8651	0.5172
107.2750	35.9973	0.0001	0.0000	0.0000	-0.6822	2.5198	-0.0885	-5.6966	4.3321	-7.5932	-0.4187	-0.5678	-6.0475	-28.0732	-20.1657	-3.1498	0.4147
107.3000	35.9973	0.0001	0.0000	0.0000	-1.1896	3.0209	-0.1248	-7.2012	4.8221	-8.0605	-1.9570	0.5275	-4.7244	-28.1266	-24.8609	0.2100	-0.1915
107.3250	35.9973	0.0001	0.0000	0.0000	-1.7436	3.6134	-0.1593	-8.9344	5.4471	-10.8432	-2.1195	-0.2513	-4.7067	-27.1603	-27.5439	1.7980	0.2002
107.3500	35.9973	0.0001	0.0000	0.0000	-2.1449	4.0952	-0.1686	-10.2944	6.0045	-10.2831	-2.1204	-1.4607	-5.7899	-25.4125	-31.4705	3.8950	0.6338
107.3750	35.9973	0.0001	0.0000	0.0000	-2.5013	4.5594	-0.2081	-11.5745	6.5719	-10.0619	0.1375	1.7236	-4.7600	-23.8151	-34.0702	5.0589	0.3307
107.4000	35.9973	0.0001	0.0000	0.0000	-2.8604	4.9561	-0.2161	-12.7230	7.0023	-10.5578	-2.6010	1.3532	-5.8788	-21.4651	-35.7543	6.3500	-0.0283
107.4250	35.9973	0.0001	0.0000	0.0000	-3.1138	5.2725	-0.2412	-13.6060	7.3784	-9.2628	-1.1461	3.2389	-6.1629	-18.6198	-37.9330	8.5224	-0.4200
107.4500	35.9973	0.0001	0.0000	0.0000	-3.4246	5.4775	-0.2444	-14.3248	7.4756	-9.0594	-2.7384	1.8640	-7.1396	-15.1774	-38.5402	9.6627	-0.3174
107.4750	35.9973	0.0001	0.0000	0.0000	-3.6565	5.7249	-0.2750	-15.0491	7.7361	-9.6445	-2.8604	2.7273	-4.3692	-12.1088	-38.0995	11.2742	0.7178
107.5000	35.9973	0.0001	0.0000	0.0000	-3.8113	5.8417	-0.2858	-15.4363	7.8136	-7.9250	-4.7457	2.5247	-5.2483	-9.5841	-36.9930	12.0424	0.6851
107.5250	35.9973	0.0001	0.0000	0.0000	-3.9601	5.8446	-0.2720	-15.5909	7.6706	-8.7562	-4.1878	3.5249	-4.3692	-8.5644	-35.4606	13.9932	0.1116
107.5500	35.9973	0.0001	0.0000	0.0000	-3.8533	5.8251	-0.2776	-15.4452	7.7387	-9.5375	-3.9931	2.9020	-5.5236	-5.9133	-32.7728	16.4059	0.0743
107.5750	35.9973	0.0001	0.0000	0.0000	-3.8573	5.7299	-0.2746	-15.2598	7.5453	-8.6170	-0.5564	4.4955	-2.4335	-2.2476	-29.3162	17.0845	-0.0890
107.6000	35.9973	0.0001	0.0000	0.0000	-3.7422	5.4993	-0.2840	-14.6859	7.2015	-7.9499	0.7357	4.7871	-4.8487	0.2918	-26.2562	18.7290	0.2421
107.6250	35.9973	0.0001	0.0000	0.0000	-3.6553	5.1800	-0.2557	-13.9635	6.6529	-6.7334	-1.3133	4.2542	-2.9397	2.8311	-22.6578	19.7138	-0.0983
107.6500	35.9973	0.0001	0.0000	0.0000	-3.5490	4.8550	-0.2678	-13.2105	6.1126	-4.4467	-1.5355	4.4847	-1.0040	6.2978	-18.5990	21.1794	-0.8537
107.6750	35.9973	0.0001	0.0000	0.0000	-3.3603	4.4227	-0.2603	-12.1614	5.4408	-3.0839	0.0302	5.4398	-2.1316	8.9197	-14.1682	21.5893	-0.3035
107.7000	35.9973	0.0001	0.0000	0.0000	-3.0435	3.9747	-0.2264	-10.9531	4.8662	-0.2477	-1.1798	3.0370	-0.5777	10.6919	-10.8292	22.1453	0.2421
107.7250	35.9973	0.0001	0.0000	0.0000	-2.7392	3.4209	-0.2260	-9.5468	4.0683	-1.1146	-1.8191	3.3053	-1.2348	14.1198	-6.1192	21.3490	-0.4713
107.7500	35.9973	0.0001	0.0000	0.0000	-2.4056	2.9022	-0.2188	-8.1810	3.3697	-1.4500	-2.9746	3.7668	-2.0695	16.1882	-2.8782	22.1548	-0.1869
107.7750	35.9973	0.0001	0.0000	0.0000	-2.0845	2.2835	-0.1988	-6.6286	2.4597	0.3231	-1.8519	4.3128	0.6476	18.7081	1.2833	22.1736	-0.0890
107.8000	35.9973	0.0001	0.0000	0.0000	-1.7139	1.6102	-0.1636	-4.9181	1.4904	-0.7864	-0.8120	2.8661	-0.5777	20.1015	4.6371	21.3584	-0.4760
107.8250	35.9973	0.0001	0.0000	0.0000	-1.1780	1.0142	-0.1585	-3.1962	0.8403	2.0533	0.2155	1.8006	0.3634	22.9663	8.0544	20.8071	0.2421
107.8500	35.9973	0.0001	0.0000	0.0000	-0.7921	0.3650	-0.1488	-1.5185	-0.0657	4.6861	1.3025	1.3838	-2.1228	24.5588	10.5416	19.4829	0.0882
107.8750	35.9973	0.0001	0.0000	0.0000	-0.2893	-0.2931	-0.1198	0.2940	-0.8726	5.3283	0.8986	2.2499	-1.9629	25.8940	13.6897	17.5132	0.2748
107.9000	35.9973	0.0001	0.0000	0.0000	0.1469	-0.9688	-0.0769	2.0748	-1.7810	7.9505	1.8057	2.4144	-0.2226	25.6561	16.5391	16.0431	0.2421
107.9250	35.9973	0.0001	0.0000	0.0000	0.6809	-1.6135	-0.0625	3.8917	-2.5299	8.8780	1.4490	1.4161	0.5144	26.3261	19.7019	13.3901	-0.1309
107.9500	35.9973	0.0001	0.0000	0.0000	1.1258	-2.2048	-0.0392	5.5133	-3.2618	7.4759	-1.4666	-0.1127	1.2692	27.3506	21.9834	11.1470	0.5126
107.9750	35.9973	0.0001	0.0000	0.0000	1.7182	-2.7475	-0.0259	7.1858	-3.7494	9.9411	-1.2753	1.8468	0.8874	27.4477	24.4803	8.7439	0.1955
108.0000	35.9973	0.0001	0.0000	0.0000	2.1975	-3.3237	0.0208	8.8116	-4.4167	8.7175	-0.1485	0.2046	0.9317	27.5497	26.1547	6.4631	0.5312
108.0250	35.9973	0.0001	0.0000	0.0000	2.6922	-3.9255	0.0369	10.5040	-5.1196	7.7792	0.3350	-1.8757	-0.9862	27.9139	27.6088	4.5924	-0.0936
108.0500	35.9973	0.0001	0.0000	0.0000	3.2188	-4.3255	0.0654	11.8265	-5.3889	8.3357	2.3427	0.7524	-0.2403	28.2732	28.7300	1.5624	-0.1776
108.0750	35.9973	0.0001	0.0000	0.0000	3.6089	-4.7438	0.0918	13.0490	-5.8313	7.4974	2.7462	-0.9290	-0.1959	27.1369	29.2049	-0.0209	0.1722
108.1000	35.9973	0.0001	0.0000	0.0000	4.0245	-5.0612	0.1045	14.0962	-6.0472	8.6996	3.6352	-1.0352	0.6032	25.7920	30.6002	-3.2205	-0.0237
108.1250	35.9973	0.0001	0.0000	0.0000	4.3969	-5.4502	0.1173	15.2427	-6.4489	10.1302	2.8166	-1.0283	-0.7997	25.4084	30.3652	-6.7076	0.0509
108.1500	35.9973	0.0001	0.0000	0.0000	4.7761	-5.6884	0.1372	16.0960	-6.5438	8.4320	-0.2119	-2.3873	-0.5334	24.0539	30.4240	-9.8224	0.3727
108.1750	35.9973	0.0001	0.0000	0.0000	5.1314	-5.8910	0.1713	16.8544	-6.5916	8.6782	-0.3325	-3.6305	0.3280	21.5242	29.6309	-12.3245	0.3261
108.2000	35.9973	0.0001	0.0000	0.0000	5.3660	-5.9953	0.1676	17.2966	-6.5646	6.6019	1.7528	-2.9776	0.8518	19.9413	28.7936	-16.1273	-0.5786
108.2250	35.9973	0.0001	0.0000	0.0000	5.5596	-6.0666	0.1973	17.6321	-6.5129	4.1404	0.2354	-3.3511	-1.4213	16.8485	27.4521	-18.4551	0.4566
108.2500	35.9973	0.0001	0.0000	0.0000	5.7034	-5.9970	0.2063	17.6374	-6.2306	4.2081	1.3735	-2.4527	-1.8031	14.8335	26.0030	-21.7678	-0.1029
108.2750	35.9973	0.0001	0.0000	0.0000	5.7653	-5.9449	0.2216	17.5958	-6.0651	2.0319	2.3632	-2.7686	-2.7976	11.8038	24.1621	-23.8458	-0.1356
108.3000	35.9973	0.0001	0.0000	0.0000	5.7432	-5.6776	0.2038	17.0416	-5.5552	1.9106	3.5879	-2.8806	-2.9041	9.4198	21.1804	-27.1962	-0.3594
108.3250	35.9973	0.0001	0.0000	0.0000	5.6464	-5.5205	0.2228	16.6322	-5.3394	2.2139	2.5616	-2.2637	-2.7710	6.0454	19.8096	-29.0529	-0.6998
108.3500	35.9973	0.0001	0.0000	0.0000	5.5819	-5.1150	0.2251	15.7607	-4.5969	0.5871	2.3939	-3.3003	-4.0585	2.9476	17.4400	-30.9378	0.4520
108.3750	35.9973	0.0001	0.0000	0.0000	5.2852	-4.6928	0.2283	14.6239	-4.0534	0.7440	1.2522	-5.3264	-2.3269	-1.3203	13.8904	-30.3157	-0.0563
108.4000	35.9973	0.0001	0.0000	0.0000	4.9444	-4.3705	0.2301	13.6417	-3.7529	1.3184	3.0002	-3.3765	-5.4792	-4.5296	12.4021	-30.8294	0.8996
108.4250	35.9973	0.0001	0.0000	0.0000	4.6130	-3.8230	0.2030	12.2209	-2.9948	-1.9851	0.3151	-3.3285	-3.1794	-7.0835	8.7839	-30.0895	-0.3501
108.4500	35.9973	0.0001	0.0000	0.0000	4.2196	-3.2937	0.2043	10.7742	-2.3349	-1.9066	0.0114	-4.3028	-4.4580	-8.8314	5.6799	-29.1612	-0.1776
108.4750	35.9973	0.0001	0.0000	0.0000	3.7129	-2.7338	0.2147	9.1532	-1.7273	-4.0293	1.4107	-3.5963	-3.9431	-12.2156	3.8489	-25.2077	-0.5133
108.5000	35.9973	0.0001	0.0000	0.0000	3.2640	-2.0176	0.1918	7.2791	-0.7510	-6.2162	-0.2370	-3.6769	-5.4437	-15.3279	0.2063	-23.4548	-0.1962
108.5250	35.9973	0.0001	0.0000	0.0000	2.6793	-1.3705	0.1757	5.4065	-0.0479	-4.2326	0.4711	-3.1745	-5.9054	-17.9061	-2.5403	-19.7792	-0.3547
108.5500	35.9973	0.0001	0.0000	0.0000	2.0880	-0.7238	0.1549	3.5284	0.6476	-4.9925	1.3256	-3.4555	-5.3904	-20.8727	-6.1584	-15.6372	-0.1729
108.5750	35.9973	0.0001	0.0000	0.0000	1.5376	-0.1355	0.1450	1.8072	1.2679	-6.2661	1.9233	-2.4439	-3.7033	-23.7373	-9.7814	-12.1219	0.4566
108.6000	35.9973	0.0001	0.0000	0.0000	0.9430	0.5365	0.1338	-0.1246	2.0106	-5.5990	1.1115	-0.9967	-5.4880	-25.9805	-13.4583	-8.0317	0.1768
108.6250	35.9973	0.0001	0.0000	0.0000	0.3722	1.2498	0.1256	-2.1149	2.8594	-6.7584	-0.1667	-2.5394	-5.2572	-27.2138	-17.1597	-4.7897	0.0043
108.6500	35.9973	0.0001	0.0000	0.0000	-0.2193	1.8956	0.1001	-3.9916	3.5530	-5.9130	-1.4996	-4.0517	-5.1684	-27.9227	-21.1645	-2.3629	0.2515
108.6750	35.9973	0.0001	0.0000	0.0000	-0.7046	2.5689	0.0693	-5.8168	4.4076	-7.6039	-1.8555	-2.1827	-5.4970	-28.3791	-24.8512	0.0969	1.0022
108.7000	35.9973	0.0001	0.0000	0.0000	-1.2085	3.1143	0.0664	-7.4060	4.9891	-8.0712	-2.6390	-1.6070	-4.0940	-27.4129	-28.2440	1.5152	-0.4573
108.7250	35.9973	0.0001	0.0000	0.0000	-1.7561	3.6640	0.0320	-9.0474	5.5352	-9.3092	-0.4612	-0.4975	-3.4902	-27.3448	-31.8376	3.4379	0.0323
108.7500	35.9973	0.0001	0.0000	0.0000	-2.1939	4.1475	0.0317	-10.4474	6.0597	-10.0940	-0.5815	-0.9253	-4.9730	-24.3734	-33.9919	4.8468	-0.0423
108.7750	35.9973	0.0001	0.0000	0.0000	-2.5745	4.5869	0.0146	-11.7024	6.5534	-10.4044	-1.7446	0.5966	-6.1895	-22.2468	-36.9490	6.5574	-0.2009
108.8000	35.9973	0.0001	0.0000	0.0000	-2.8995	4.9722	-0.0179	-12.7941	6.9952	-10.0013	-1.3686	2.6539	-5.5413	-18.9209	-38.1044	8.5130	-0.0470
108.8250	35.9973	0.0001	0.0000	0.0000	-3.1884	5.3238	-0.0184	-13.7828	7.4059	-8.9382	-2.9092	1.7517	-6.9531	-16.5709	-38.7947	8.8664	-0.2615
108.8500	35.9973	0.0001	0.0000	0.0000	-3.4904	5.5807	-0.0587	-14.5961	7.6153	-8.3031	-3.0401	1.6506	-6.8021	-13.8713	-38.6870	10.9680	0.1629
108.8750	35.9973	0.0001	0.0000	0.0000	-3.6053	5.8185	-0.0609	-15.1842	7.9736	-9.2450	-2.8631	2.8090	-5.7100	-10.8562	-37.6785	12.5843	0.0416
108.9000	35.9973	0.0001	0.0000	0.0000	-3.7055	5.9046	-0.0811	-15.4557	8.0448	-8.5635	-3.8900	3.0319	-6.7045	-9.3801	-36.1167	14.2241	0.2235
108.9250	35.9973	0.0001	0.0000	0.0000	-3.7754	5.9061	-0.0728	-15.5285	7.9778	-8.2853	-3.0037	3.0074	-7.0242	-8.1372	-33.4240	15.8310	-0.3687
108.9500	35.9973	0.0001	0.0000	0.0000	-3.7812	5.7761	-0.0890	-15.2758	7.7133	-8.8918	-2.4950	2.2168	-5.4170	-4.9228	-30.0996	16.8724	-0.0097
108.9750	35.9973	0.0001	0.0000	0.0000	-3.6976	5.7095	-0.0868	-15.0594	7.6643	-8.3459	-1.1526	2.6141	-4.4313	-2.7283	-26.5990	18.6771	-0.6485
109.0000	35.9973	0.0001	0.0000	0.0000	-3.5775	5.3972	-0.1146	-14.3180	7.1629	-7.8608	-1.7964	3.0186	-3.3303	0.6122	-23.7104	19.8175	-0.3827
109.0250	35.9973	0.0001	0.0000	0.0000	-3.4327	5.2070	-0.1216	-13.7946	6.9291	-6.3018	-1.4460	4.2077	-4.0585	3.2098	-20.1119	20.2746	0.1209
109.0500	35.9973	0.0001	0.0000	0.0000	-3.1821	4.8379	-0.1258	-12.8096	6.4454	-3.6547	0.5644	5.5173	-1.4923	6.9144	-16.0286	21.9427	-0.7744
109.0750	35.9973	0.0001	0.0000	0.0000	-3.0118	4.3062	-0.1238	-11.5812	5.5575	-2.8484	1.4011	4.5444	-1.0749	8.8129	-11.0495	22.1312	0.4053
109.1000	35.9973	0.0001	0.0000	0.0000	-2.7405	3.8487	-0.1085	-10.3994	4.9185	-2.0065	0.4236	4.4791	-1.1460	11.0415	-8.0483	22.6213	0.1162
109.1250	35.9973	0.0001	0.0000	0.0000	-2.4148	3.2949	-0.1231	-8.9717	4.1421	0.1696	-0.5274	5.2548	-0.7021	14.1052	-2.6824	22.4940	0.1302
109.1500	35.9973	0.0001	0.0000	0.0000	-2.0269	2.6850	-0.1179	-7.3702	3.3163	-1.0897	-1.4144	3.6487	-0.1338	16.6931	-0.3225	22.5695	-0.0050
109.1750	35.9973	0.0001	0.0000	0.0000	-1.5942	2.0714	-0.1156	-5.7163	2.5278	-0.3583	0.9120	4.3147	0.5056	18.9557	4.1475	21.3254	-0.2009
109.2000	35.9973	0.0001	0.0000	0.0000	-1.2039	1.3847	-0.1169	-3.9595	1.5517	1.0117	1.4435	3.2373	0.5233	19.8880	6.7472	20.6940	0.4053
109.2250	35.9973	0.0001	0.0000	0.0000	-0.7463	0.6969	-0.1062	-2.1332	0.6405	2.3994	1.6509	3.0485	-1.9541	22.6798	10.6983	20.3029	-0.2941
109.2500	35.9973	0.0001	0.0000	0.0000	-0.3222	0.0150	-0.1032	-0.3521	-0.2923	4.3294	1.4151	2.8721	-1.0573	23.6849	13.1658	18.4557	0.3587
109.2750	35.9973	0.0001	0.0000	0.0000	0.1220	-0.6770	-0.0908	1.4692	-1.2252	6.4164	1.0664	1.6286	1.4113	25.3356	16.7937	16.0194	0.2748
109.3000	35.9973	0.0001	0.0000	0.0000	0.7155	-1.3604	-0.0788	3.4226	-1.9916	8.5569	0.8945	1.9648	1.7842	26.2338	19.3200	13.4089	-0.4154
109.3250	35.9973	0.0001	0.0000	0.0000	1.2115	-2.0567	-0.0636	5.3044	-2.8814	7.8790	-1.0859	2.6239	-0.0893	28.4625	21.6603	11.4439	-0.3035
109.3500	35.9973	0.0001	0.0000	0.0000	1.7269	-2.7081	-0.0530	7.1160	-3.6623	9.1884	-2.7771	1.4042	0.6387	28.8752	24.6712	9.2433	0.1675
109.3750	35.9973	0.0001	0.0000	0.0000	2.1634	-3.2484	-0.0443	8.6278	-4.3010	9.0135	-1.7177	0.5950	-0.0539	29.2491	26.4191	6.8778	0.3121
109.4000	35.9973	0.0001	0.0000	0.0000	2.6736	-3.8821	-0.0404	10.3990	-5.0518	8.4498	1.0750	0.5409	1.8818	29.2734	28.4558	4.1824	0.0369
109.4250	35.9973	0.0001	0.0000	0.0000	3.2608	-4.3827	-0.0272	11.9824	-5.4608	8.3678	0.3815	-0.0029	-0.1693	28.6907	29.8316	2.0195	-0.0656
109.4500	35.9973	0.0001	0.0000	0.0000	3.6721	-4.8801	-0.0037	13.3835	-6.0393	8.2929	1.5494	0.3910	1.8286	27.9721	29.7190	-0.4261	0.1395
109.4750	35.9973	0.0001	0.0000	0.0000	4.1709	-5.2800	-0.0053	14.6781	-6.3364	9.7234	2.7153	0.0240	0.3102	27.4137	31.6920	-2.9142	0.4520
109.5000	35.9973	0.0001	0.0000	0.0000	4.5782	-5.6650	0.0164	15.8515	-6.6952	9.7805	1.4179	-1.3408	1.8019	26.4378	30.9430	-6.7170	0.3027
109.5250	35.9973	0.0001	0.0000	0.0000	4.9551	-6.0345	0.0458	16.9638	-7.0535	10.4227	-0.1102	-0.1510	0.0705	25.8017	30.6052	-8.3992	0.2328
109.5500	35.9973	0.0001	0.0000	0.0000	5.3357	-6.2374	0.0424	17.7481	-7.0766	10.0767	0.8040	-0.2042	0.2569	23.9858	29.9295	-11.8156	0.4520
109.5750	35.9973	0.0001	0.0000	0.0000	5.5981	-6.4157	0.0769	18.3655	-7.1692	8.5355	0.6780	-2.5208	0.6831	21.5096	29.0678	-14.6995	-0.4480
109.6000	35.9973	0.0001	0.0000	0.0000	5.8336	-6.4424	0.0605	18.6539	-6.9867	6.8623	1.1188	-1.6360	1.4379	19.9656	28.1670	-18.6766	0.4193
109.6250	35.9973	0.0001	0.0000	0.0000	5.9628	-6.5366	0.0851	18.9707	-7.0450	4.3793	1.7013	-0.9769	-1.4124	17.3875	26.4338	-22.1495	-0.1123
109.6500	35.9973	0.0001	0.0000	0.0000	6.0702	-6.5104	0.0841	19.0259	-6.8854	2.5884	1.1338	-3.3355	-0.7642	14.2363	23.4473	-24.2606	-0.4620
109.6750	35.9973	0.0001	0.0000	0.0000	6.0637	-6.3284	0.1018	18.6572	-6.5298	3.0772	2.1762	-3.2061	-1.9274	11.7261	21.0434	-26.5978	0.5033
109.7000	35.9973	0.0001	0.0000	0.0000	5.9760	-6.1513	0.1036	18.2172	-6.2651	3.0915	1.4296	-2.1162	-0.3380	8.1817	19.7901	-28.0963	0.0976
109.7250	35.9973	0.0001	0.0000	0.0000	5.9360	-5.8520	0.1028	17.5815	-5.7094	3.3841	2.8549	-2.6204	-3.9697	3.6468	16.6028	-29.8492	0.2888
109.7500	35.9973	0.0001	0.0000	0.0000	5.6572	-5.5374	0.1009	16.6766	-5.3622	3.6087	2.1874	-4.3755	-3.0639	1.0540	13.9589	-30.8247	-0.2335
109.7750	35.9973	0.0001	0.0000	0.0000	5.2985	-5.1337	0.1128	15.5145	-4.9175	1.4718	1.3457	-3.6605	-4.4137	-2.6166	11.6921	-31.4232	-0.1542
109.8000	35.9973	0.0001	0.0000	0.0000	5.0831	-4.5626	0.1117	14.1627	-3.9966	0.3053	2.3531	-3.2843	-2.5401	-5.4036	8.2307	-30.1650	-0.0330
109.8250	35.9973	0.0001	0.0000	0.0000	4.5578	-4.0584	0.1016	12.6340	-3.5185	-1.2287	2.2999	-4.1238	-5.0352	-8.0546	5.2491	-28.5346	0.0789
109.8500	35.9973	0.0001	0.0000	0.0000	4.1494	-3.4428	0.1170	11.0006	-2.7018	-4.5001	2.1191	-3.5153	-5.0529	-9.5306	3.0557	-25.9664	-0.4993
109.8750	35.9973	0.0001	0.0000	0.0000	3.6483	-2.7503	0.0956	9.1213	-1.8248	-3.9151	1.3111	-2.5984	-5.1418	-12.7449	0.2846	-22.7526	0.0369
109.9000	35.9973	0.0001	0.0000	0.0000	3.0640	-2.0948	0.0927	7.2326	-1.1045	-4.0935	0.7462	-4.6175	-6.2162	-16.6971	-3.0446	-19.1290	0.3913
109.9250	35.9973	0.0001	0.0000	0.0000	2.5245	-1.4101	0.0915	5.3306	-0.2816	-3.4228	1.3601	-4.5174	-5.5147	-20.0618	-5.6248	-15.6984	-0.0843
109.9500	35.9973	0.0001	0.0000	0.0000	1.7617	-0.7156	0.0795	3.1858	0.3376	-3.3979	-0.2530	-4.4233	-2.7976	-22.7129	-9.7570	-12.0418	0.0509
109.9750	35.9973	0.0001	0.0000	0.0000	1.1372	-0.0219	0.0737	1.1807	1.0937	-5.8380	0.0539	-4.3732	-4.6801	-25.0094	-13.2184	-8.3192	0.1489
110.0000	35.9973	0.0001	0.0000	0.0000	0.5668	0.7444	0.0606	-0.9146	2.0482	-6.1769	1.6902	-2.7021	-5.2306	-27.2041	-17.1743	-5.4494	-0.2288
110.0250	35.9973	0.0001	0.0000	0.0000	-0.0248	1.4145	0.0503	-2.8396	2.7900	-5.0211	-1.4464	-4.4490	-4.2893	-28.3111	-20.5819	-1.8964	-0.2335
110.0500	35.9973	0.0001	0.0000	0.0000	-0.6254	2.0955	0.0395	-4.7953	3.5446	-7.9036	-3.1981	-3.3955	-3.3215	-28.6753	-23.6125	-0.2283	0.4380
110.0750	35.9973	0.0001	0.0000	0.0000	-1.1463	2.7013	0.0318	-6.5219	4.2293	-8.3174	-3.0719	-2.7370	-4.8310	-28.4665	-27.7691	1.8687	0.1815
110.1000	35.9973	0.0001	0.0000	0.0000	-1.7461	3.4237	0.0145	-8.5592	5.0670	-8.5457	-0.0003	-1.0543	-5.9586	-26.9273	-30.6136	3.7394	-0.0283
110.1250	35.9973	0.0001	0.0000	0.0000	-2.2021	3.9344	0.0124	-10.0316	5.6274	-9.8264	-1.2562	-0.8045	-4.8487	-26.0048	-33.0127	5.2521	-0.0750
110.1500	35.9973	0.0001	0.0000	0.0000	-2.6090	4.4773	0.0179	-11.5189	6.3009	-8.4316	-2.5512	-0.5930	-4.7067	-23.7956	-34.7899	7.0521	-0.0656
110.1750	35.9973	0.0001	0.0000	0.0000	-3.0035	4.9533	-0.0026	-12.8606	6.8535	-10.4258	-0.8224	1.5350	-7.9387	-20.8630	-37.1056	8.1690	-0.2102
110.2000	35.9973	0.0001	0.0000	0.0000	-3.3083	5.3971	-0.0218	-14.0486	7.4320	-9.0131	-3.0540	0.4284	-3.8632	-19.7705	-36.9098	10.4780	-0.5879
110.2250	35.9973	0.0001	0.0000	0.0000	-3.5325	5.7111	-0.0338	-14.8975	7.8325	-8.9239	-3.7394	0.8760	-3.7566	-15.9883	-36.8854	11.1895	-0.3035
110.2500	35.9973	0.0001	0.0000	0.0000	-3.7634	5.9211	-0.0318	-15.5465	8.0196	-10.3937	-4.0209	2.9308	-6.4648	-14.0801	-36.1313	13.9979	0.1162
110.2750	35.9973	0.0001	0.0000	0.0000	-3.9334	6.0296	-0.0524	-15.9323	8.0654	-9.2057	-3.2011	2.4754	-6.1184	-11.7107	-34.9710	14.9404	0.6152
110.3000	35.9973	0.0001	0.0000	0.0000	-3.9594	6.2042	-0.0377	-16.3058	8.3871	-9.5446	-1.5609	2.3797	-4.0940	-9.4529	-32.3028	16.0902	-0.0890
110.3250	35.9973	0.0001	0.0000	0.0000	-3.9461	6.1304	-0.0607	-16.1457	8.2535	-9.5696	-0.9305	2.3838	-3.7299	-7.7681	-30.0996	18.2106	-0.5040
110.3500	35.9973	0.0001	0.0000	0.0000	-3.8841	6.1442	-0.0644	-16.1111	8.3429	-7.8786	-2.3673	2.0054	-5.3726	-4.7336	-25.8009	18.6301	0.1395
110.3750	35.9973	0.0001	0.0000	0.0000	-3.8145	5.9587	-0.0802	-15.6723	8.0432	-8.4351	-2.0800	3.0759	-2.4425	-1.8931	-21.6198	19.6856	-0.2149
110.4000	35.9973	0.0001	0.0000	0.0000	-3.7081	5.6885	-0.0803	-15.0282	7.6120	-7.9000	-1.5784	2.5031	-1.5367	0.4180	-18.6137	20.5479	0.1629
110.4250	35.9973	0.0001	0.0000	0.0000	-3.5254	5.3281	-0.0798	-14.1283	7.0774	-4.9497	-0.3753	2.2291	-2.4513	4.4430	-14.3836	21.6883	-0.1915
110.4500	35.9973	0.0001	0.0000	0.0000	-3.2319	4.8856	-0.0760	-12.9542	6.4904	-4.0328	0.3202	3.5338	-3.1262	6.3270	-10.8831	21.4574	-0.0610
110.4750	35.9973	0.0001	0.0000	0.0000	-3.0174	4.4257	-0.0735	-11.8245	5.7896	-2.4417	0.0478	4.8951	-0.7731	8.5313	-8.3322	22.3433	-0.0610
110.5000	35.9973	0.0001	0.0000	0.0000	-2.6413	3.8536	-0.0864	-10.3100	5.0275	-2.0136	-0.8394	3.7102	-1.0839	11.8475	-3.4706	23.4648	-0.0890
110.5250	35.9973	0.0001	0.0000	0.0000	-2.3016	3.2039	-0.0769	-8.6774	4.0741	-1.7782	0.7566	4.5548	-0.6132	13.6488	-0.4400	23.2998	0.3820
110.5500	35.9973	0.0001	0.0000	0.0000	-2.0176	2.4993	-0.0784	-6.9911	2.9560	-0.3690	1.9704	3.9541	-1.4568	16.6349	2.3605	23.3517	0.2002
110.5750	35.9973	0.0001	0.0000	0.0000	-1.5031	1.7724	-0.0751	-5.0301	2.0239	-0.1692	0.6138	2.7558	-0.6931	20.2570	6.4829	21.6082	-0.1356
110.6000	35.9973	0.0001	0.0000	0.0000	-1.1030	1.0185	-0.0570	-3.1297	0.9238	2.5207	1.8930	4.2711	1.3402	21.3785	10.1597	20.2934	-0.8257
110.6250	35.9973	0.0001	0.0000	0.0000	-0.6669	0.3045	-0.0547	-1.2729	-0.0608	4.4008	3.2706	3.5793	0.6032	23.7139	13.0826	17.7535	-0.3221
