time 	x0 	y0 	psi 	u 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm 	mm 	mm 	mm 	
132.2250	41.4975	0.0001	0.0000	0.3240	-1.9842	-12.7600	-10.1058	-0.4464	19.6205
132.2500	41.5056	0.0001	0.0000	0.3280	1.0170	-12.2891	-10.3115	-1.1060	16.3097
132.2750	41.5138	0.0001	0.0000	0.3240	2.2157	-10.9393	-9.6946	-2.2935	14.0528
132.3000	41.5219	0.0001	0.0000	0.3320	2.8640	-10.0314	-9.9296	-3.8156	12.9476
132.3250	41.5302	0.0001	0.0000	0.3240	3.3612	-9.3321	-9.3029	-5.5874	11.7632
132.3500	41.5383	0.0001	0.0000	0.3320	5.5899	-7.3949	-9.1658	-6.4827	9.9772
132.3750	41.5466	0.0001	0.0000	0.3240	5.4834	-6.6180	-7.1780	-6.8973	7.3053
132.4000	41.5547	0.0001	0.0000	0.3280	6.9485	-5.5790	-6.8060	-8.6975	4.9038
132.4250	41.5629	0.0001	0.0000	0.3280	7.8453	-4.1952	-6.6836	-8.7822	5.6686
132.4500	41.5711	0.0001	0.0000	0.3280	5.8031	-2.6318	-5.7044	-11.0300	2.3344
132.4750	41.5793	0.0001	0.0000	0.3240	9.3992	-1.1946	-4.5930	-10.8509	-0.2256
132.5000	41.5874	0.0001	0.0000	0.3280	10.1629	-0.0245	-3.9761	-11.7227	-3.1307
132.5250	41.5956	0.0001	0.0000	0.3280	8.6711	1.3739	-3.4425	-14.0788	-4.4317
132.5500	41.6038	0.0001	0.0000	0.3280	9.3015	2.7091	-2.9039	-12.6322	-6.3902
132.5750	41.6120	0.0001	0.0000	0.3240	10.6334	2.8063	-1.4449	-12.9667	-8.4746
132.6000	41.6201	0.0001	0.0000	0.3280	9.2127	5.3893	-0.6909	-13.2118	-8.7917
132.6250	41.6283	0.0001	0.0000	0.3240	10.0829	6.3457	-1.0092	-12.7263	-10.4564
132.6500	41.6364	0.0001	0.0000	0.3320	9.7810	7.2974	0.9296	-10.8697	-16.4438
132.6750	41.6447	0.0001	0.0000	0.3240	11.5924	6.9818	0.9002	-10.0027	-12.8626
132.7000	41.6528	0.0001	0.0000	0.3280	9.9586	8.0160	1.3702	-8.6079	-14.3407
132.7250	41.6610	0.0001	0.0000	0.3240	10.6512	8.8172	1.6542	-7.5712	-18.9619
132.7500	41.6691	0.0001	0.0000	0.3320	9.7455	9.5891	1.6053	-5.0360	-18.5142
132.7750	41.6774	0.0001	0.0000	0.3240	8.3692	9.4435	2.8831	-4.3574	-16.0847
132.8000	41.6855	0.0001	0.0000	0.3280	10.5980	9.8174	3.3874	-2.2983	-19.2603
132.8250	41.6937	0.0001	0.0000	0.3240	7.0284	9.6329	3.5098	-1.0825	-19.9365
132.8500	41.7018	0.0001	0.0000	0.3320	8.2715	10.2738	5.1890	0.2039	-20.7991
132.8750	41.7101	0.0001	0.0000	0.3240	8.4935	11.5993	5.1010	0.7034	-21.5592
132.9000	41.7182	0.0001	0.0000	0.3280	8.7155	11.1962	5.1450	1.9757	-20.8178
132.9250	41.7264	0.0001	0.0000	0.3240	7.7654	11.5798	5.6297	3.2056	-22.3566
132.9500	41.7345	0.0001	0.0000	0.3320	6.9574	11.8614	5.3262	3.4083	-21.4893
132.9750	41.7428	0.0001	0.0000	0.3240	4.7552	11.0360	5.5954	4.2612	-22.8555
133.0000	41.7509	0.0001	0.0000	0.3280	4.5244	10.7738	6.3347	5.6607	-22.1934
133.0250	41.7591	0.0001	0.0000	0.3240	4.3912	11.3322	6.5403	5.1754	-25.1078
133.0500	41.7672	0.0001	0.0000	0.3320	4.1070	9.8125	6.7264	5.7973	-19.9178
133.0750	41.7755	0.0001	0.0000	0.3240	3.5565	9.4046	7.3677	7.1780	-18.1971
133.1000	41.7836	0.0001	0.0000	0.3280	0.3422	8.8608	7.4559	6.2780	-16.5604
133.1250	41.7918	0.0001	0.0000	0.3240	-0.8654	8.1617	7.3923	7.3147	-15.0449
133.1500	41.7999	0.0001	0.0000	0.3320	-1.0785	7.5888	7.2993	7.3807	-12.7227
133.1750	41.8082	0.0001	0.0000	0.3240	-3.2096	6.7536	6.3837	7.2534	-11.6641
133.2000	41.8163	0.0001	0.0000	0.3320	-2.4726	5.5835	8.0679	7.7152	-8.9083
133.2250	41.8246	0.0001	0.0000	0.3240	-5.0742	4.8455	8.1217	8.1347	-6.9451
133.2500	41.8327	0.0001	0.0000	0.3280	-3.9021	3.9035	7.2013	6.4665	-4.5716
133.2750	41.8409	0.0001	0.0000	0.3240	-7.3562	2.5392	7.5587	6.7256	0.0775
133.3000	41.8490	0.0001	0.0000	0.3320	-7.0632	1.8545	6.1682	6.7587	0.2081
133.3250	41.8573	0.0001	0.0000	0.3240	-9.9845	0.6456	6.0753	5.5711	3.1785
133.3500	41.8654	0.0001	0.0000	0.3280	-11.4230	-0.5148	6.3347	5.6136	5.3048
133.3750	41.8736	0.0001	0.0000	0.3240	-10.2154	-1.1023	5.4338	4.5062	6.5872
133.4000	41.8817	0.0001	0.0000	0.3320	-13.2966	-1.7238	4.5036	4.0916	7.5245
133.4250	41.8900	0.0001	0.0000	0.3240	-13.5274	-2.8794	3.7252	3.5873	11.0404
133.4500	41.8981	0.0001	0.0000	0.3320	-13.5097	-3.2776	2.9614	1.7166	12.4020
133.4750	41.9064	0.0001	0.0000	0.3240	-11.2721	-4.3020	2.1291	2.0841	13.9036
133.5000	41.9145	0.0001	0.0000	0.3280	-11.9558	-4.6904	-0.0643	1.6742	15.1206
133.5250	41.9227	0.0001	0.0000	0.3240	-13.2166	-4.8992	-0.6713	-0.3096	16.9486
133.5500	41.9308	0.0001	0.0000	0.3320	-12.5773	-5.8752	-1.7925	-0.1071	18.3195
133.5750	41.9391	0.0001	0.0000	0.3240	-11.9646	-6.8316	-2.3752	-1.1862	19.0796
133.6000	41.9472	0.0001	0.0000	0.3280	-10.6771	-7.8075	-4.9945	-2.5621	20.9541
133.6250	41.9554	0.0001	0.0000	0.3240	-9.2919	-7.8464	-4.8966	-2.7317	22.6842
133.6500	41.9635	0.0001	0.0000	0.3320	-9.0078	-8.0261	-6.5318	-4.5460	20.8562
133.6750	41.9718	0.0001	0.0000	0.3240	-9.1409	-8.8515	-8.0496	-5.4649	21.8588
133.7000	41.9799	0.0001	0.0000	0.3320	-8.8390	-8.5844	-8.5097	-7.6325	21.1873
133.7250	41.9882	0.0001	0.0000	0.3240	-8.2885	-9.7934	-9.3274	-8.7398	21.7002
133.7500	41.9963	0.0001	0.0000	0.3280	-5.6513	-10.2498	-10.2184	-9.2629	21.7515
133.7750	42.0045	0.0001	0.0000	0.3240	-2.3305	-9.1234	-11.1095	-11.5483	20.0588
133.8000	42.0126	0.0001	0.0000	0.3320	-3.0231	-8.9728	-11.0997	-11.8923	20.8562
133.8250	42.0209	0.0001	0.0000	0.3240	-1.4159	-9.8905	-11.0311	-13.0609	20.9448
133.8500	42.0290	0.0001	0.0000	0.3280	-0.4658	-8.9292	-10.8842	-14.2861	20.0355
133.8750	42.0372	0.0001	0.0000	0.3240	-0.2793	-8.9583	-11.0654	-13.1505	17.9698
133.9000	42.0453	0.0001	0.0000	0.3320	0.4310	-8.5019	-11.1732	-13.8196	17.6620
133.9250	42.0536	0.0001	0.0000	0.3240	0.6973	-7.0745	-11.6186	-13.4002	14.7429
133.9500	42.0617	0.0001	0.0000	0.3280	1.1947	-5.9869	-11.4375	-12.4860	14.8455
133.9750	42.0699	0.0001	0.0000	0.3240	2.0737	-4.7973	-10.0471	-11.2797	11.8238
134.0000	42.0780	0.0001	0.0000	0.3280	4.2492	-4.2875	-9.6457	-9.6540	11.1244
134.0250	42.0862	0.0001	0.0000	0.3240	5.1104	-3.2824	-9.3323	-8.2262	7.4312
134.0500	42.0943	0.0001	0.0000	0.3320	6.9041	-1.9326	-7.7705	-7.5241	6.5639
134.0750	42.1026	0.0001	0.0000	0.3240	6.1050	-1.1023	-7.3885	-6.4733	4.4515
134.1000	42.1107	0.0001	0.0000	0.3280	6.0694	-0.3935	-6.9088	-4.9465	3.5468
134.1250	42.1189	0.0001	0.0000	0.3240	9.1062	0.6795	-5.7436	-3.7025	1.1547
134.1500	42.1270	0.0001	0.0000	0.3280	7.6056	0.4514	-4.9700	-2.9532	-1.5313
134.1750	42.1352	0.0001	0.0000	0.3240	9.8343	1.8206	-3.4914	-1.2474	-2.0535
134.2000	42.1433	0.0001	0.0000	0.3320	9.3104	2.4809	-2.7277	0.0861	-8.0596
134.2250	42.1516	0.0001	0.0000	0.3240	8.6000	2.9859	-2.0031	1.4951	-6.1244
134.2500	42.1597	0.0001	0.0000	0.3280	10.6156	3.7822	-0.8134	2.1172	-8.2414
134.2750	42.1679	0.0001	0.0000	0.3240	10.8466	4.3114	-0.4608	3.0124	-10.3165
134.3000	42.1760	0.0001	0.0000	0.3280	9.4169	4.6804	-0.0055	4.2565	-11.0579
134.3250	42.1842	0.0001	0.0000	0.3280	10.7666	5.1611	1.4828	5.6984	-15.9075
134.3500	42.1924	0.0001	0.0000	0.3280	9.3992	5.2193	1.4828	5.7079	-16.5884
134.3750	42.2006	0.0001	0.0000	0.3240	10.3582	4.9766	2.4670	5.6701	-11.7900
134.4000	42.2087	0.0001	0.0000	0.3320	9.3193	4.9474	2.6579	6.7446	-15.1568
134.4250	42.2170	0.0001	0.0000	0.3240	10.0829	5.1999	3.2209	7.3901	-19.4608
134.4500	42.2251	0.0001	0.0000	0.3280	8.8931	5.6223	4.2050	6.8387	-20.2908
134.4750	42.2333	0.0001	0.0000	0.3240	9.7544	5.6952	4.0238	6.4241	-21.9043
134.5000	42.2414	0.0001	0.0000	0.3320	8.6711	6.1322	4.7289	7.6257	-23.2566
134.5250	42.2497	0.0001	0.0000	0.3240	9.3726	6.0399	5.1499	6.8199	-21.7411
134.5500	42.2578	0.0001	0.0000	0.3320	8.4846	7.2295	5.8158	5.9151	-20.5846
134.5750	42.2661	0.0001	0.0000	0.3240	8.1916	6.6079	6.1780	5.9576	-24.7488
134.6000	42.2742	0.0001	0.0000	0.3280	8.3869	7.7829	6.7264	5.1659	-22.5524
134.6250	42.2824	0.0001	0.0000	0.3240	5.8474	6.5351	6.9320	4.8172	-23.7322
134.6500	42.2905	0.0001	0.0000	0.3280	5.2259	7.9141	6.4571	5.6042	-20.3655
134.6750	42.2987	0.0001	0.0000	0.3240	6.1138	7.1032	7.1328	4.9633	-21.4100
134.7000	42.3068	0.0001	0.0000	0.3320	3.6809	7.9528	7.9161	5.2508	-17.2365
134.7250	42.3151	0.0001	0.0000	0.3240	4.5866	7.2100	7.0593	3.4036	-20.5193
134.7500	42.3232	0.0001	0.0000	0.3280	1.9493	7.6130	7.8329	4.2565	-21.0136
134.7750	42.3314	0.0001	0.0000	0.3240	0.0759	7.5984	7.1719	3.0690	-15.5625
134.8000	42.3395	0.0001	0.0000	0.3320	0.0669	8.4287	7.7643	3.3611	-14.0983
134.8250	42.3478	0.0001	0.0000	0.3240	-0.2527	8.3462	7.6762	2.1172	-16.2853
134.8500	42.3559	0.0001	0.0000	0.3280	-1.1851	6.9333	7.8819	1.4904	-10.0787
134.8750	42.3641	0.0001	0.0000	0.3240	-2.8721	7.4722	7.2454	0.7271	-6.3063
134.9000	42.3722	0.0001	0.0000	0.3320	-5.2695	6.1127	7.8819	-1.3087	-5.6907
134.9250	42.3805	0.0001	0.0000	0.3240	-8.6349	6.1467	6.6872	-1.7045	-3.6343
134.9500	42.3886	0.0001	0.0000	0.3280	-9.1676	5.1611	6.6382	-3.1276	-3.4944
134.9750	42.3968	0.0001	0.0000	0.3240	-8.8390	4.8940	5.5857	-4.1360	1.0941
135.0000	42.4049	0.0001	0.0000	0.3320	-9.6205	4.2386	5.0373	-5.6533	2.8194
135.0250	42.4132	0.0001	0.0000	0.3240	-11.6716	3.8453	4.7827	-7.6655	5.4680
135.0500	42.4213	0.0001	0.0000	0.3320	-11.0944	2.6557	4.3567	-8.7069	7.1141
135.0750	42.4296	0.0001	0.0000	0.3240	-12.1156	2.2673	2.1683	-10.2807	10.6907
135.1000	42.4377	0.0001	0.0000	0.3320	-14.1934	1.1505	2.6432	-11.3740	11.2782
135.1250	42.4460	0.0001	0.0000	0.3240	-14.5752	0.0338	1.5906	-12.3494	13.3720
135.1500	42.4541	0.0001	0.0000	0.3280	-14.7794	-1.0732	-0.1573	-12.0808	16.2817
135.1750	42.4623	0.0001	0.0000	0.3240	-12.1955	-1.0247	-0.8525	-12.6745	14.6730
135.2000	42.4704	0.0001	0.0000	0.3320	-12.5151	-1.5393	-2.3605	-13.1222	18.0630
135.2250	42.4787	0.0001	0.0000	0.3240	-11.8669	-3.0202	-3.2417	-13.5180	20.5391
135.2500	42.4868	0.0001	0.0000	0.3280	-10.6682	-4.1030	-4.4266	-12.8253	22.7634
135.2750	42.4950	0.0001	0.0000	0.3240	-9.5405	-5.8168	-4.6762	-11.7839	22.4836
135.3000	42.5031	0.0001	0.0000	0.3320	-8.3951	-5.2440	-6.8990	-12.3305	20.8282
135.3250	42.5114	0.0001	0.0000	0.3240	-7.8890	-7.1424	-6.9431	-10.4363	22.2085
135.3500	42.5195	0.0001	0.0000	0.3280	-7.5694	-7.3851	-7.5550	-10.1346	21.6070
135.3750	42.5277	0.0001	0.0000	0.3240	-5.9267	-9.0409	-7.4963	-7.8634	24.5634
135.4000	42.5358	0.0001	0.0000	0.3280	-4.3905	-10.0507	-8.3433	-7.0953	21.6303
135.4250	42.5440	0.0001	0.0000	0.3240	-4.9854	-10.9442	-9.8316	-5.6533	20.6650
135.4500	42.5521	0.0001	0.0000	0.3320	-1.7799	-11.2694	-9.5672	-3.9711	20.5438
135.4750	42.5604	0.0001	0.0000	0.3240	-3.9377	-10.8858	-10.9431	-2.5055	20.3666
135.5000	42.5685	0.0001	0.0000	0.3280	-0.9897	-11.9589	-10.8108	-0.8280	19.2988
135.5250	42.5767	0.0001	0.0000	0.3240	0.9461	-10.9878	-9.4645	0.2982	17.7086
135.5500	42.5848	0.0001	0.0000	0.3320	0.1558	-11.1675	-9.7680	0.7741	20.0029
135.5750	42.5931	0.0001	0.0000	0.3240	2.7219	-11.3131	-9.6554	2.3951	16.2118
135.6000	42.6012	0.0001	0.0000	0.3280	3.6276	-10.6819	-8.8819	3.8842	14.7662
135.6250	42.6094	0.0001	0.0000	0.3240	3.1747	-10.4878	-7.6334	4.3131	13.0409
135.6500	42.6175	0.0001	0.0000	0.3280	3.6897	-9.2690	-7.3837	4.7136	9.8840
135.6750	42.6257	0.0001	0.0000	0.3280	7.0106	-7.6570	-6.6004	4.6146	10.6581
135.7000	42.6339	0.0001	0.0000	0.3280	4.7198	-6.5451	-6.2479	5.9198	5.3841
135.7250	42.6421	0.0001	0.0000	0.3240	7.5257	-5.8897	-5.4939	6.0895	4.7779
135.7500	42.6502	0.0001	0.0000	0.3280	6.5489	-4.3700	-3.9027	5.6513	4.2463
135.7750	42.6584	0.0001	0.0000	0.3240	6.4868	-3.8262	-4.1083	6.2638	2.9640
135.8000	42.6665	0.0001	0.0000	0.3320	6.8774	-2.6366	-2.0373	6.5607	2.4370
135.8250	42.6748	0.0001	0.0000	0.3240	10.4736	-1.1364	-2.5905	5.9717	-0.7385
135.8500	42.6829	0.0001	0.0000	0.3280	9.6212	0.2717	-1.3813	6.3016	-1.6711
135.8750	42.6911	0.0001	0.0000	0.3240	8.2804	0.9612	-0.7938	6.4618	-5.3457
135.9000	42.6992	0.0001	0.0000	0.3320	7.8630	2.2576	-0.1622	6.1084	-4.8793
135.9250	42.7075	0.0001	0.0000	0.3240	10.3404	2.9082	0.4352	5.4298	-8.7917
135.9500	42.7156	0.0001	0.0000	0.3280	10.6778	3.3258	0.5771	6.6456	-11.2445
135.9750	42.7238	0.0001	0.0000	0.3240	8.4225	4.0831	1.3506	6.1413	-11.5196
136.0000	42.7319	0.0001	0.0000	0.3320	8.6889	5.0736	2.3396	6.8293	-12.8905
136.0250	42.7402	0.0001	0.0000	0.3240	10.7933	5.3990	2.3005	5.7597	-16.6630
136.0500	42.7483	0.0001	0.0000	0.3280	8.8309	6.9769	2.0311	5.0387	-17.1573
136.0750	42.7565	0.0001	0.0000	0.3240	8.3514	7.8510	3.2062	4.6381	-17.8894
136.1000	42.7646	0.0001	0.0000	0.3320	8.8220	8.0355	3.4950	4.0161	-18.6867
136.1250	42.7729	0.0001	0.0000	0.3240	7.9163	9.0356	3.5293	2.3622	-20.6126
136.1500	42.7810	0.0001	0.0000	0.3320	8.5645	9.8610	4.6310	2.7391	-22.1421
136.1750	42.7893	0.0001	0.0000	0.3240	8.0850	10.5360	4.8610	0.6940	-21.0276
136.2000	42.7974	0.0001	0.0000	0.3280	5.7320	11.1720	6.3151	0.3312	-20.8271
136.2250	42.8056	0.0001	0.0000	0.3240	6.8774	11.4245	6.5110	-1.7563	-22.0815
136.2500	42.8137	0.0001	0.0000	0.3280	8.1383	11.9586	6.3592	-2.6517	-21.8763
136.2750	42.8219	0.0001	0.0000	0.3240	5.2525	12.1479	5.4584	-3.6742	-22.7576
136.3000	42.8300	0.0001	0.0000	0.3280	6.9751	12.4732	6.9663	-3.9805	-21.3960
136.3250	42.8382	0.0001	0.0000	0.3240	4.2669	12.3178	7.0789	-6.0586	-23.3825
136.3500	42.8463	0.0001	0.0000	0.3320	4.5511	13.1869	6.5207	-7.2979	-21.3820
136.3750	42.8546	0.0001	0.0000	0.3240	3.2813	12.9199	6.8439	-8.5278	-19.6194
136.4000	42.8627	0.0001	0.0000	0.3280	3.6986	12.7840	7.1082	-9.2016	-16.8168
136.4250	42.8709	0.0001	0.0000	0.3240	1.7895	11.2788	6.4914	-10.8886	-18.0712
136.4500	42.8790	0.0001	0.0000	0.3320	0.4665	10.4680	6.9223	-10.5163	-14.0097
136.4750	42.8873	0.0001	0.0000	0.3240	-2.1262	9.4823	6.0850	-12.3400	-13.3848
136.5000	42.8954	0.0001	0.0000	0.3280	-1.1052	9.5455	6.9467	-13.4662	-9.0855
136.5250	42.9036	0.0001	0.0000	0.3240	-2.1085	7.9577	5.5758	-13.1175	-9.4958
136.5500	42.9117	0.0001	0.0000	0.3320	-3.9021	7.4091	6.0507	-13.8902	-6.5814
136.5750	42.9200	0.0001	0.0000	0.3240	-7.2319	7.2586	5.6297	-13.6264	-3.5457
136.6000	42.9281	0.0001	0.0000	0.3320	-6.6903	5.5397	5.3898	-12.7358	-3.5783
136.6250	42.9364	0.0001	0.0000	0.3240	-9.5672	4.6124	5.0814	-12.4719	-1.5499
136.6500	42.9445	0.0001	0.0000	0.3320	-7.0810	3.6074	4.4988	-10.9970	2.5723
136.6750	42.9528	0.0001	0.0000	0.3240	-9.4518	2.5198	4.1168	-10.0734	6.8810
136.7000	42.9609	0.0001	0.0000	0.3280	-11.1566	1.2720	3.1866	-8.8670	5.9437
136.7250	42.9691	0.0001	0.0000	0.3240	-11.4052	0.0047	2.7313	-7.1377	8.8301
136.7500	42.9772	0.0001	0.0000	0.3320	-12.4619	-0.7236	1.3996	-5.1962	11.2316
136.7750	42.9855	0.0001	0.0000	0.3240	-13.0124	-1.7676	0.7337	-3.5187	12.8171
136.8000	42.9936	0.0001	0.0000	0.3280	-11.1389	-3.4426	1.2479	-2.7883	15.7921
136.8250	43.0018	0.0001	0.0000	0.3240	-11.7870	-5.0789	-0.8525	-1.8977	15.5776
136.8500	43.0099	0.0001	0.0000	0.3320	-10.7926	-6.1228	-1.9394	-0.9129	18.5154
136.8750	43.0182	0.0001	0.0000	0.3240	-11.2010	-7.0161	-2.3262	0.6705	18.1703
136.9000	43.0263	0.0001	0.0000	0.3280	-10.4640	-7.8756	-2.3605	2.3291	20.3386
136.9250	43.0345	0.0001	0.0000	0.3240	-11.1122	-8.7204	-4.3041	1.9004	21.7189
136.9500	43.0426	0.0001	0.0000	0.3320	-9.7270	-10.4052	-4.2308	3.3799	20.5904
136.9750	43.0509	0.0001	0.0000	0.3240	-8.5283	-11.2208	-5.1561	3.8182	21.9241
137.0000	43.0590	0.0001	0.0000	0.3280	-9.1409	-12.4444	-6.0569	4.7890	20.9821
137.0250	43.0672	0.0001	0.0000	0.3280	-5.7313	-12.0317	-6.6542	5.2649	21.1220
137.0500	43.0754	0.0001	0.0000	0.3280	-6.4239	-12.5901	-7.5649	5.8398	24.1530
137.0750	43.0836	0.0001	0.0000	0.3240	-3.2805	-12.3133	-8.1181	5.6748	21.7609
137.1000	43.0917	0.0001	0.0000	0.3280	-2.8366	-12.5270	-7.7852	6.4429	22.1572
137.1250	43.0999	0.0001	0.0000	0.3240	-1.1229	-11.7841	-8.8623	6.6031	21.3832
137.1500	43.1080	0.0001	0.0000	0.3320	-2.5436	-12.1531	-7.5746	6.5984	20.3526
137.1750	43.1163	0.0001	0.0000	0.3240	-2.7745	-11.6870	-8.6322	6.1319	19.4386
137.2000	43.1244	0.0001	0.0000	0.3280	0.5020	-11.3374	-8.6468	6.3204	17.7646
137.2250	43.1326	0.0001	0.0000	0.3240	2.3667	-10.0168	-9.1560	6.7869	17.1444
137.2500	43.1407	0.0001	0.0000	0.3320	1.8251	-9.8031	-8.1671	6.9142	14.9201
137.2750	43.1490	0.0001	0.0000	0.3240	3.2191	-8.5504	-8.5049	7.1121	13.7730
137.3000	43.1571	0.0001	0.0000	0.3280	2.0471	-7.8124	-8.2111	6.8105	12.3601
137.3250	43.1653	0.0001	0.0000	0.3240	3.5832	-5.6420	-7.4620	6.0047	10.7373
137.3500	43.1734	0.0001	0.0000	0.3280	5.5899	-3.5737	-7.8831	5.4298	7.1328
137.3750	43.1816	0.0001	0.0000	0.3240	6.3181	-2.5055	-5.3862	4.1810	6.3447
137.4000	43.1897	0.0001	0.0000	0.3320	8.0584	-1.7190	-5.8463	5.0058	4.5447
137.4250	43.1980	0.0001	0.0000	0.3240	6.5667	-0.3109	-4.8721	3.7051	3.7567
137.4500	43.2061	0.0001	0.0000	0.3280	8.8486	1.9032	-3.7117	2.4659	1.5884
137.4750	43.2143	0.0001	0.0000	0.3280	7.6499	2.5441	-3.5943	2.6402	-0.2909
137.5000	43.2225	0.0001	0.0000	0.3280	10.3670	3.6220	-3.2369	1.3255	-3.1820
137.5250	43.2307	0.0001	0.0000	0.3240	9.2660	4.5881	-1.8611	0.2369	-4.3571
137.5500	43.2388	0.0001	0.0000	0.3320	8.8043	5.3747	-2.0226	-0.8563	-5.9612
137.5750	43.2471	0.0001	0.0000	0.3240	9.8432	6.5109	-1.1463	-1.5443	-8.3114
137.6000	43.2552	0.0001	0.0000	0.3280	9.7987	7.2246	0.1218	-1.6621	-8.7963
137.6250	43.2634	0.0001	0.0000	0.3240	11.3793	7.5305	0.0239	-4.2727	-12.4242
137.6500	43.2715	0.0001	0.0000	0.3320	9.0351	8.2977	2.1046	-4.5271	-11.6315
137.6750	43.2798	0.0001	0.0000	0.3240	10.8821	8.7055	1.6933	-5.8748	-13.8558
137.7000	43.2879	0.0001	0.0000	0.3320	9.1239	9.2201	1.9871	-8.0990	-13.9630
137.7250	43.2962	0.0001	0.0000	0.3240	9.6745	10.1038	3.7007	-9.7247	-16.6023
137.7500	43.3043	0.0001	0.0000	0.3280	8.2981	9.5066	3.7594	-11.1808	-18.7427
137.7750	43.3125	0.0001	0.0000	0.3280	9.7188	10.3514	4.2540	-11.3268	-18.8593
137.8000	43.3207	0.0001	0.0000	0.3240	8.5201	9.8416	4.3176	-12.1514	-21.1069
137.8250	43.3288	0.0001	0.0000	0.3240	10.2161	10.1281	5.8402	-14.0223	-23.0561
137.8500	43.3369	0.0001	0.0000	0.3280	7.0728	9.9776	5.6737	-13.0044	-20.6825
137.8750	43.3451	0.0001	0.0000	0.3240	7.5700	10.2057	6.1928	-13.6499	-22.3426
137.9000	43.3532	0.0001	0.0000	0.3320	8.7244	9.9776	5.5807	-13.8667	-21.0836
137.9250	43.3615	0.0001	0.0000	0.3240	7.5345	10.2738	6.0263	-12.3164	-21.2608
137.9500	43.3696	0.0001	0.0000	0.3280	7.5789	9.5406	6.2466	-12.2033	-22.2120
137.9750	43.3778	0.0001	0.0000	0.3240	4.7286	9.2444	6.5159	-10.7378	-21.9183
138.0000	43.3859	0.0001	0.0000	0.3320	6.1138	8.0063	6.8537	-9.5739	-21.1628
138.0250	43.3942	0.0001	0.0000	0.3240	4.1959	8.1957	6.9124	-8.7681	-20.0903
138.0500	43.4023	0.0001	0.0000	0.3280	5.6699	7.8849	6.4571	-6.5911	-26.3016
138.0750	43.4105	0.0001	0.0000	0.3280	2.9705	7.5014	7.5636	-5.8230	-17.4230
138.1000	43.4187	0.0001	0.0000	0.3280	1.9405	7.3120	6.9271	-4.8758	-16.5137
138.1250	43.4269	0.0001	0.0000	0.3240	-0.2616	6.9769	6.6628	-3.8250	-12.3030
138.1500	43.4350	0.0001	0.0000	0.3320	-0.1817	6.7488	7.6321	-1.8365	-11.8413
138.1750	43.4433	0.0001	0.0000	0.3240	-2.6501	5.8165	6.8830	-2.2181	-9.5051
138.2000	43.4514	0.0001	0.0000	0.3320	-1.4692	5.5010	6.1633	-0.7714	-7.4301
138.2250	43.4597	0.0001	0.0000	0.3240	-4.4616	4.6027	6.9418	-0.2343	-4.6089
138.2500	43.4678	0.0001	0.0000	0.3280	-4.9676	3.7530	6.0067	2.0464	-4.3617
138.2750	43.4760	0.0001	0.0000	0.3240	-6.6547	1.4127	6.2808	2.4422	0.5019
138.3000	43.4841	0.0001	0.0000	0.3320	-8.3418	1.7623	5.1989	3.9785	2.0826
138.3250	43.4924	0.0001	0.0000	0.3280	-9.1499	-0.0584	5.0128	4.7749	4.9924
138.3500	43.5006	0.0001	0.0000	0.3240	-10.4729	-1.5878	4.4400	4.9256	5.4587
138.3750	43.5087	0.0001	0.0000	0.3280	-12.0978	-1.3937	4.4792	5.8492	9.4969
138.4000	43.5169	0.0001	0.0000	0.3280	-12.1423	-2.3793	3.5734	7.1262	8.6389
138.4250	43.5251	0.0001	0.0000	0.3240	-13.7671	-2.8599	1.8011	7.3194	12.5326
138.4500	43.5332	0.0001	0.0000	0.3280	-15.2944	-3.8845	1.5710	6.5749	13.1155
138.4750	43.5414	0.0001	0.0000	0.3280	-11.9468	-4.8264	1.3115	8.1110	15.9367
138.5000	43.5496	0.0001	0.0000	0.3280	-12.6483	-4.9769	0.4792	6.7634	17.0045
138.5250	43.5578	0.0001	0.0000	0.3240	-11.3164	-4.9623	-0.2356	6.1131	18.7905
138.5500	43.5659	0.0001	0.0000	0.3280	-12.1955	-5.9139	-1.3519	6.9424	18.9490
138.5750	43.5741	0.0001	0.0000	0.3240	-11.9646	-6.3461	-1.8170	6.1507	19.7371
138.6000	43.5822	0.0001	0.0000	0.3320	-10.0644	-6.4577	-3.2123	5.9576	24.6660
138.6250	43.5905	0.0001	0.0000	0.3240	-8.5105	-6.7783	-4.6615	5.6466	21.7982
138.6500	43.5986	0.0001	0.0000	0.3280	-8.4484	-6.7734	-5.2491	5.7267	19.6578
138.6750	43.6068	0.0001	0.0000	0.3240	-8.2885	-8.0746	-6.7179	4.8266	22.6422
138.7000	43.6149	0.0001	0.0000	0.3320	-7.6226	-7.9969	-7.5011	5.7738	20.8282
138.7250	43.6232	0.0001	0.0000	0.3240	-7.0011	-8.3805	-8.7594	5.2461	21.6163
138.7500	43.6313	0.0001	0.0000	0.3280	-5.1275	-8.5019	-9.4596	3.8229	21.9894
138.7750	43.6395	0.0001	0.0000	0.3240	-3.9199	-9.2642	-9.8953	3.0643	20.8049
138.8000	43.6476	0.0001	0.0000	0.3280	-2.2772	-8.3854	-10.8011	3.1868	20.5811
138.8250	43.6558	0.0001	0.0000	0.3280	-1.6557	-8.9437	-11.1536	2.4847	18.6179
