time 	x0 	y0 	psi 	u 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm 	mm 	mm 	mm 	
6.3750	3.9989	0.0001	0.0000	0.0000	-0.5237	-0.3659	0.0799	-0.2634	0.3520
6.4000	3.9989	0.0001	0.0000	0.0000	-1.3406	-0.7591	-0.0915	0.6885	0.4545
6.4250	3.9989	0.0001	0.0000	0.0000	0.0712	-0.3270	0.1973	0.1749	-0.4268
6.4500	3.9989	0.0001	0.0000	0.0000	0.6039	-0.1863	0.4520	0.5377	0.2074
6.4750	3.9989	0.0001	0.0000	0.0000	0.2399	-0.3076	0.5254	-0.1315	1.3405
6.5000	3.9989	0.0001	0.0000	0.0000	1.3143	0.6100	-0.3461	0.0618	0.5431
6.5250	3.9989	0.0001	0.0000	0.0000	1.6428	-0.5212	0.2268	0.0335	-0.2263
6.5500	3.9989	0.0001	0.0000	0.0000	-0.1064	-0.0405	0.2611	0.0053	-0.2029
6.5750	3.9989	0.0001	0.0000	0.0000	-1.3851	-0.8320	-0.6398	0.5565	-1.2009
6.6000	3.9989	0.0001	0.0000	0.0000	-0.7723	-0.1037	-0.6006	0.0147	-0.6599
6.6250	3.9989	0.0001	0.0000	0.0000	1.4741	0.1876	0.3198	-0.0466	0.0722
6.6500	3.9989	0.0001	0.0000	0.0000	1.4830	0.1245	-0.1502	0.7545	-2.2034
6.6750	3.9989	0.0001	0.0000	0.0000	-0.4528	0.4159	0.2561	0.4812	1.0468
6.7000	3.9989	0.0001	0.0000	0.0000	-0.4438	-0.2978	0.3051	-1.5592	-0.3055
6.7250	3.9989	0.0001	0.0000	0.0000	0.2043	-0.0989	-0.3559	-0.6874	-0.9397
6.7500	3.9989	0.0001	0.0000	0.0000	0.4974	0.4159	0.5400	-0.6686	-2.2034
6.7750	3.9989	0.0001	0.0000	0.0000	-1.1365	-0.6475	-0.1306	-0.9042	-1.1169
6.8000	3.9989	0.0001	0.0000	0.0000	-0.3728	0.2604	0.9024	-0.1644	-0.3009
6.8250	3.9989	0.0001	0.0000	0.0000	-1.5005	-0.2688	-0.1796	-0.2256	0.6457
6.8500	3.9989	0.0001	0.0000	0.0000	-0.7635	0.2265	-0.2824	-0.0984	0.4079
6.8750	3.9989	0.0001	0.0000	0.0000	0.8259	-0.5358	-0.3118	-0.6921	-0.1330
6.9000	3.9989	0.0001	0.0000	0.0000	0.3908	0.6829	-0.5664	0.1655	-0.1237
6.9250	3.9989	0.0001	0.0000	0.0000	0.0534	0.4887	-0.2090	-0.2256	0.8556
6.9500	3.9989	0.0001	0.0000	0.0000	-1.3495	-0.2931	0.4079	0.1136	0.4872
6.9750	3.9989	0.0001	0.0000	0.0000	-1.4384	0.9936	-0.1649	0.4859	-0.7625
7.0000	3.9989	0.0001	0.0000	0.0000	-0.1331	0.4062	-0.1258	0.3068	0.6084
7.0250	3.9989	0.0001	0.0000	0.0000	-1.2607	-0.2250	0.0309	0.4011	0.1468
7.0500	3.9989	0.0001	0.0000	0.0000	0.7193	-0.4387	0.0847	0.3540	0.3846
7.0750	3.9989	0.0001	0.0000	0.0000	1.0745	-0.5164	-0.2531	-0.9655	0.8509
7.1000	3.9989	0.0001	0.0000	0.0000	1.1811	0.3867	0.1778	-0.0042	0.2820
7.1250	3.9989	0.0001	0.0000	0.0000	-0.6391	-0.0843	-0.1943	-0.5131	0.6690
7.1500	3.9989	0.0001	0.0000	0.0000	-0.9855	0.6440	0.2169	-0.7016	-0.1004
7.1750	3.9989	0.0001	0.0000	0.0000	-0.8701	0.1197	0.6869	-0.1597	-0.4827
7.2000	3.9989	0.0001	0.0000	0.0000	-1.4650	0.7848	0.1093	-0.6168	0.3380
7.2250	3.9989	0.0001	0.0000	0.0000	-0.4616	0.6781	-0.0768	-0.6827	0.5618
7.2500	3.9989	0.0001	0.0000	0.0000	0.5862	0.0323	0.3638	-0.2728	0.3893
7.2750	3.9989	0.0001	0.0000	0.0000	-0.8434	-0.0989	0.1435	0.1749	0.6224
7.3000	3.9989	0.0001	0.0000	0.0000	0.4086	-0.4144	0.0652	0.0053	1.0747
7.3250	3.9989	0.0001	0.0000	0.0000	0.7549	0.3624	0.0064	0.3351	1.1820
7.3500	3.9989	0.0001	0.0000	0.0000	0.5684	-0.5212	0.1631	1.2210	-1.2568
7.3750	3.9989	0.0001	0.0000	0.0000	-2.1753	0.1051	-0.0279	0.3398	0.9628
7.4000	3.9989	0.0001	0.0000	0.0000	-1.9356	-0.1717	0.1925	-0.7252	0.8323
7.4250	3.9989	0.0001	0.0000	0.0000	-0.0265	0.6392	-0.3070	-0.0607	-0.6366
7.4500	3.9989	0.0001	0.0000	0.0000	0.7816	0.2750	0.4569	-0.2303	-0.4081
7.4750	3.9989	0.0001	0.0000	0.0000	-0.7191	0.4352	0.5107	-0.8052	-0.0584
7.5000	3.9989	0.0001	0.0000	0.0000	-0.9943	-0.4338	0.3834	-0.7346	1.4851
7.5250	3.9989	0.0001	0.0000	0.0000	-1.2785	0.5226	0.1093	0.4199	0.3753
7.5500	3.9989	0.0001	0.0000	0.0000	-0.8789	-0.0308	-0.1649	-0.1315	0.1002
7.5750	3.9989	0.0001	0.0000	0.0000	0.2487	-0.6086	0.1239	-0.9089	0.1281
7.6000	3.9989	0.0001	0.0000	0.0000	1.1189	-0.0405	0.0504	0.2267	0.9721
7.6250	3.9989	0.0001	0.0000	0.0000	0.2487	-0.1911	-0.1796	0.3493	0.7670
7.6500	3.9989	0.0001	0.0000	0.0000	1.1011	0.5469	-0.0474	-0.4518	0.5944
7.6750	3.9989	0.0001	0.0000	0.0000	1.3321	-0.3222	-0.0817	-0.2209	-1.1449
7.7000	3.9989	0.0001	0.0000	0.0000	1.0390	-0.1086	-0.0474	-0.7581	-0.3009
7.7250	3.9989	0.0001	0.0000	0.0000	-0.6303	0.8431	-0.5859	0.0100	0.0116
7.7500	3.9989	0.0001	0.0000	0.0000	-0.2218	-0.4338	-0.1502	0.0571	0.1561
7.7750	3.9989	0.0001	0.0000	0.0000	-0.0976	-0.2153	-0.6055	0.5471	-1.7651
7.8000	3.9989	0.0001	0.0000	0.0000	1.1989	-0.9874	-0.6545	0.3162	0.0768
7.8250	3.9989	0.0001	0.0000	0.0000	0.9769	-0.2639	0.4617	-0.2445	0.0302
7.8500	3.9989	0.0001	0.0000	0.0000	-1.1808	-0.3950	0.4667	0.0241	0.4266
7.8750	3.9989	0.0001	0.0000	0.0000	-0.9500	0.3139	-0.1845	-0.0984	-1.2428
7.9000	3.9989	0.0001	0.0000	0.0000	0.5951	-0.2591	0.5743	0.3822	0.1468
7.9250	3.9989	0.0001	0.0000	0.0000	-1.8379	0.4449	-0.2041	0.2031	-0.3382
7.9500	3.9989	0.0001	0.0000	0.0000	1.2167	0.2507	-0.5958	0.4199	2.3851
7.9750	3.9989	0.0001	0.0000	0.0000	0.3553	0.4159	0.0358	-0.3246	0.2727
8.0000	3.9989	0.0001	0.0000	0.0000	-1.5360	0.3721	-0.0915	-0.3953	0.2400
8.0250	3.9989	0.0001	0.0000	0.0000	-1.0121	0.1585	0.0358	0.0524	0.4406
8.0500	3.9989	0.0001	0.0000	0.0000	0.8615	0.3673	-0.3070	-0.1785	0.0162
8.0750	3.9989	0.0001	0.0000	0.0000	1.0923	-0.3853	-0.7133	0.2550	-1.1869
8.1000	3.9989	0.0001	0.0000	0.0000	0.3287	-0.0212	-0.2874	0.4953	0.3240
8.1250	3.9989	0.0001	0.0000	0.0000	0.4707	0.5129	0.4226	-0.0890	-1.2148
8.1500	3.9989	0.0001	0.0000	0.0000	-0.2218	-0.3027	0.2169	0.5990	0.6364
8.1750	3.9989	0.0001	0.0000	0.0000	-1.7314	0.3673	0.0554	-0.1785	0.5431
8.2000	3.9989	0.0001	0.0000	0.0000	-1.2874	-0.2931	0.1386	0.2125	-0.0957
8.2250	3.9989	0.0001	0.0000	0.0000	0.6306	0.8383	0.2219	0.2409	0.7576
8.2500	3.9989	0.0001	0.0000	0.0000	0.9680	0.7411	-0.3950	0.5377	-1.8723
8.2750	3.9989	0.0001	0.0000	0.0000	1.2876	-0.7737	0.3883	0.1278	0.7810
8.3000	3.9989	0.0001	0.0000	0.0000	0.5152	-0.2688	-0.4196	-0.7393	0.0395
8.3250	3.9989	0.0001	0.0000	0.0000	-1.2874	-0.8757	0.2316	-0.2303	-0.3568
8.3500	3.9989	0.0001	0.0000	0.0000	0.6750	-0.1231	0.3932	-0.0466	-0.1470
8.3750	3.9989	0.0001	0.0000	0.0000	1.2699	-0.2396	-0.2824	0.4529	1.0048
8.4000	3.9989	0.0001	0.0000	0.0000	-0.1775	-0.1425	0.0603	0.3115	0.4219
8.4250	3.9989	0.0001	0.0000	0.0000	0.8437	0.0759	0.5890	0.0853	-0.0071
8.4500	3.9989	0.0001	0.0000	0.0000	-1.7757	-0.0163	-0.1992	0.5896	-0.7112
8.4750	3.9989	0.0001	0.0000	0.0000	-1.1808	0.6392	0.0407	0.5518	0.7297
8.5000	3.9989	0.0001	0.0000	0.0000	-1.3140	-0.4095	-0.0866	0.2125	-0.2776
8.5250	3.9989	0.0001	0.0000	0.0000	1.8471	-0.1134	-0.5175	0.8252	1.9840
8.5500	3.9989	0.0001	0.0000	0.0000	0.2310	0.1973	0.2904	0.4387	-2.1754
8.5750	3.9989	0.0001	0.0000	0.0000	0.8259	-0.3513	-0.3461	0.3162	-0.1004
8.6000	3.9989	0.0001	0.0000	0.0000	-0.4971	0.4692	-0.0817	0.2220	0.3659
8.6250	3.9989	0.0001	0.0000	0.0000	-1.1542	-0.4921	-0.2874	-0.1550	0.4033
8.6500	3.9989	0.0001	0.0000	0.0000	1.6961	0.1343	-0.2628	-0.4802	-0.5014
8.6750	3.9989	0.0001	0.0000	0.0000	0.9236	-0.1376	-0.1062	-0.3718	-0.4501
8.7000	3.9989	0.0001	0.0000	0.0000	-0.4616	0.1730	0.6869	-0.0372	-0.8651
8.7250	3.9989	0.0001	0.0000	0.0000	0.1866	0.8480	0.1533	0.0006	-0.2589
8.7500	3.9989	0.0001	0.0000	0.0000	-2.2907	-0.7301	-0.2580	0.3021	-0.9024
8.7750	3.9989	0.0001	0.0000	0.0000	-0.5593	-0.1717	0.1435	-0.4424	1.1307
8.8000	3.9989	0.0001	0.0000	0.0000	0.4885	-0.7543	0.1093	-0.0890	-0.2915
8.8250	3.9989	0.0001	0.0000	0.0000	1.8293	-0.0891	0.3981	0.4624	0.2634
8.8500	3.9989	0.0001	0.0000	0.0000	-0.6658	-0.3076	-0.1355	0.3964	0.0582
8.8750	3.9989	0.0001	0.0000	0.0000	0.4974	0.6878	-0.2580	-0.4612	-0.4687
8.9000	3.9989	0.0001	0.0000	0.0000	-0.3196	-0.3901	0.0016	-0.5319	0.2634
8.9250	3.9989	0.0001	0.0000	0.0000	-0.5237	0.6295	0.5450	0.1984	-0.0910
8.9500	3.9989	0.0001	0.0000	0.0000	1.4208	0.4401	0.5939	0.2927	-0.4175
8.9750	3.9989	0.0001	0.0000	0.0000	1.8559	-0.0648	-0.2678	0.3917	0.5758
9.0000	3.9989	0.0001	0.0000	0.0000	-0.6924	-0.0405	0.7212	-0.5414	0.9721
9.0250	3.9989	0.0001	0.0000	0.0000	0.8615	-0.3659	0.3981	0.0053	0.6271
9.0500	3.9989	0.0001	0.0000	0.0000	0.4530	0.3188	0.0799	0.2786	0.6551
9.0750	3.9989	0.0001	0.0000	0.0000	0.9680	-0.1522	0.2855	0.5754	0.1608
9.1000	3.9989	0.0001	0.0000	0.0000	1.4297	-0.0989	0.0750	0.2031	0.3426
9.1250	3.9989	0.0001	0.0000	0.0000	0.6838	0.8285	-0.5076	0.5802	0.1002
9.1500	3.9989	0.0001	0.0000	0.0000	-1.1187	0.2750	-0.7084	0.1749	0.9115
9.1750	3.9989	0.0001	0.0000	0.0000	-1.7136	-0.2445	-0.4342	-0.0419	-0.6180
9.2000	3.9989	0.0001	0.0000	0.0000	-0.2307	-0.5310	0.4911	-0.5131	-0.6086
9.2250	3.9989	0.0001	0.0000	0.0000	-0.4882	0.2750	0.2022	0.3681	-0.6832
9.2500	3.9989	0.0001	0.0000	0.0000	1.1189	-0.4387	-0.6349	0.5471	0.1235
9.2750	3.9989	0.0001	0.0000	0.0000	-0.7901	-0.5650	-0.1698	-0.8099	-0.1750
9.3000	3.9989	0.0001	0.0000	0.0000	0.3198	0.0128	0.6674	0.1937	0.3240
9.3250	3.9989	0.0001	0.0000	0.0000	1.1989	-0.5212	-0.2971	0.0853	1.4105
9.3500	3.9989	0.0001	0.0000	0.0000	1.0745	0.0274	0.4471	0.4246	-3.1780
9.3750	3.9989	0.0001	0.0000	0.0000	-1.2430	-0.3416	-0.0622	0.5990	-0.0444
9.4000	3.9989	0.0001	0.0000	0.0000	1.7316	0.4692	-0.2922	-0.2869	-0.4781
9.4250	3.9989	0.0001	0.0000	0.0000	-0.3284	-0.2639	-0.5419	0.3728	-0.9164
9.4500	3.9989	0.0001	0.0000	0.0000	0.5418	-0.0163	-0.1062	0.2550	0.5898
9.4750	3.9989	0.0001	0.0000	0.0000	-1.1187	0.0759	-0.7133	-0.0843	-0.8977
9.5000	3.9989	0.0001	0.0000	0.0000	-0.6836	-0.6281	0.0260	-0.0843	0.6271
9.5250	3.9989	0.0001	0.0000	0.0000	-0.1153	0.0128	0.4617	-1.2623	-0.7439
9.5500	3.9989	0.0001	0.0000	0.0000	-1.1719	-0.1911	0.4569	0.1089	-0.2356
9.5750	3.9989	0.0001	0.0000	0.0000	0.6660	-0.0989	-0.3754	0.4529	0.5944
9.6000	3.9989	0.0001	0.0000	0.0000	-0.6924	-0.1911	-0.2335	0.6791	-0.3988
9.6250	3.9989	0.0001	0.0000	0.0000	1.4741	0.9742	0.4128	0.2739	0.6178
9.6500	3.9989	0.0001	0.0000	0.0000	1.3587	0.7800	-0.1111	0.1042	0.3846
9.6750	3.9989	0.0001	0.0000	0.0000	0.4530	-0.3027	-0.2041	0.1702	0.4872
9.7000	3.9989	0.0001	0.0000	0.0000	-0.0798	0.7168	-0.4342	0.0100	-0.9024
9.7250	3.9989	0.0001	0.0000	0.0000	-0.8168	-0.4095	0.6135	0.4718	0.3753
9.7500	3.9989	0.0001	0.0000	0.0000	1.2521	-0.4290	0.5450	-0.0607	-0.6320
9.7750	3.9989	0.0001	0.0000	0.0000	1.3498	-0.2978	-0.1453	0.1984	-0.5620
9.8000	3.9989	0.0001	0.0000	0.0000	1.0568	-0.7543	-0.3803	0.7027	0.1981
9.8250	3.9989	0.0001	0.0000	0.0000	0.4885	0.0711	-0.4196	-0.2445	0.4779
9.8500	3.9989	0.0001	0.0000	0.0000	0.5684	-0.1717	-0.3363	0.0759	0.1235
9.8750	3.9989	0.0001	0.0000	0.0000	1.1101	0.5615	-0.9238	0.2833	-0.9584
9.9000	3.9989	0.0001	0.0000	0.0000	0.8792	-0.3027	0.5156	-0.0701	-1.2382
9.9250	3.9989	0.0001	0.0000	0.0000	1.3853	0.6586	0.0652	-0.2916	-1.4107
9.9500	3.9989	0.0001	0.0000	0.0000	-0.6036	0.8431	0.2952	-0.1738	0.5292
9.9750	3.9989	0.0001	0.0000	0.0000	-1.5183	-0.2785	0.0799	0.0477	-0.2169
10.0000	3.9989	0.0001	0.0000	0.0000	-0.8701	-0.4095	-0.2580	0.1937	0.9628
10.0250	3.9989	0.0001	0.0000	0.0000	1.1278	-0.7591	0.3002	0.6649	-0.0537
10.0500	3.9989	0.0001	0.0000	0.0000	0.4885	-0.6184	-0.2971	0.0477	-0.5154
10.0750	3.9989	0.0001	0.0000	0.0000	-1.1986	-0.1086	-0.5027	-0.1125	-0.6040
10.1000	3.9989	0.0001	0.0000	0.0000	-0.0886	-0.5407	0.3491	-0.2916	-0.7206
10.1250	3.9989	0.0001	0.0000	0.0000	0.0889	0.1002	0.3295	-0.5178	-1.7045
10.1500	3.9989	0.0001	0.0000	0.0000	-2.0776	-0.0648	-0.5859	-0.7864	-0.1237
10.1750	3.9989	0.0001	0.0000	0.0000	0.0623	0.6732	0.1386	-0.1267	-0.4128
10.2000	3.9989	0.0001	0.0000	0.0000	-0.8079	-0.3027	-0.7965	0.1655	-0.1237
10.2250	3.9989	0.0001	0.0000	0.0000	1.4386	0.1682	-1.0022	0.4293	-0.0397
10.2500	3.9989	0.0001	0.0000	0.0000	-0.5682	0.0711	0.3883	-0.2587	0.5898
10.2750	3.9989	0.0001	0.0000	0.0000	-0.7369	-0.1376	-0.2041	0.5000	-0.1796
10.3000	3.9989	0.0001	0.0000	0.0000	-0.4083	-0.2057	0.2219	0.0194	0.2634
10.3250	3.9989	0.0001	0.0000	0.0000	0.4086	-0.1619	0.5842	0.4953	0.8043
10.3500	3.9989	0.0001	0.0000	0.0000	1.8826	0.6100	0.1631	0.3775	0.5385
10.3750	3.9989	0.0001	0.0000	0.0000	1.0124	-0.1814	0.0700	0.2880	-0.9164
10.4000	3.9989	0.0001	0.0000	0.0000	-0.1686	-0.0212	-0.2874	0.5802	-0.6599
10.4250	3.9989	0.0001	0.0000	0.0000	0.5152	-0.5212	-0.5811	-0.5885	0.2634
10.4500	3.9989	0.0001	0.0000	0.0000	1.1011	-0.1134	0.3394	-0.6968	0.5292
10.4750	3.9989	0.0001	0.0000	0.0000	1.0745	-0.0405	0.1386	-0.5602	-0.4408
10.5000	3.9989	0.0001	0.0000	0.0000	0.7638	-0.7494	0.2708	-0.8099	-0.3568
10.5250	3.9989	0.0001	0.0000	0.0000	-0.7546	-0.0260	-0.2971	-0.1597	-0.1237
10.5500	3.9989	0.0001	0.0000	0.0000	-0.1242	-0.1619	-0.4244	0.0994	0.3240
10.5750	3.9989	0.0001	0.0000	0.0000	0.6927	0.5226	0.1239	-0.0937	0.1701
10.6000	3.9989	0.0001	0.0000	0.0000	-0.8256	-0.2736	1.0199	-0.0701	-2.2267
10.6250	3.9989	0.0001	0.0000	0.0000	1.1278	0.7071	0.3590	-0.6027	2.2172
10.6500	3.9989	0.0001	0.0000	0.0040	0.7371	0.6538	-0.4685	0.1749	-0.8744
10.6750	3.9990	0.0001	0.0000	0.0000	-1.4916	-0.2591	0.2022	-0.2256	0.0582
10.7000	3.9990	0.0001	0.0000	0.0000	-1.2874	-0.3465	-0.0523	0.1089	1.7369
10.7250	3.9990	0.0001	0.0000	0.0000	1.3232	0.6683	-0.8357	0.3351	0.9255
10.7500	3.9990	0.0001	0.0000	0.0040	-0.7280	-0.1231	-0.7524	0.1136	1.3126
10.7750	3.9991	0.0001	0.0000	0.0000	0.5773	-0.1328	0.8779	0.1325	-2.1055
10.8000	3.9991	0.0001	0.0000	0.0040	0.2487	-0.4776	0.1435	-0.1172	1.3965
10.8250	3.9992	0.0001	0.0000	0.0000	0.5329	0.4110	0.0358	0.3068	-2.8003
10.8500	3.9992	0.0001	0.0000	0.0040	-0.7014	0.4110	-0.3803	-1.1163	1.1913
10.8750	3.9993	0.0001	0.0000	0.0000	-0.0886	0.2071	0.0652	0.0665	0.5245
10.9000	3.9993	0.0001	0.0000	0.0040	-0.4261	-0.0891	0.3051	-0.3387	0.0255
10.9250	3.9994	0.0001	0.0000	0.0040	0.9502	0.6781	-1.2714	0.1089	0.4965
10.9500	3.9995	0.0001	0.0000	0.0040	0.9857	0.7800	-0.8700	-0.3340	-0.7299
10.9750	3.9996	0.0001	0.0000	0.0040	-2.0510	-0.4484	0.6722	-1.0598	-0.4687
11.0000	3.9997	0.0001	0.0000	0.0040	-1.1453	-0.2299	0.1729	-0.8477	0.4219
11.0250	3.9998	0.0001	0.0000	0.0040	1.7494	0.4790	-0.5076	-0.2587	-0.0910
11.0500	3.9999	0.0001	0.0000	0.0040	0.2310	-0.1474	0.0113	-0.5790	-0.2029
11.0750	4.0000	0.0001	0.0000	0.0040	0.6394	0.1973	-0.8406	-0.2775	-0.2776
11.1000	4.0001	0.0001	0.0000	0.0040	0.9591	0.0566	0.1386	0.6791	-1.4853
11.1250	4.0002	0.0001	0.0000	0.0040	-0.8346	0.7897	0.5499	0.9289	0.5431
11.1500	4.0003	0.0001	0.0000	0.0040	0.0534	-0.2105	0.4373	0.8158	1.0981
11.1750	4.0004	0.0001	0.0000	0.0080	-0.4528	-0.0648	-0.7231	0.4293	0.9768
11.2000	4.0006	0.0001	0.0000	0.0040	-1.3140	-0.0405	0.0113	0.2691	0.3473
11.2250	4.0007	0.0001	0.0000	0.0040	-0.8346	-0.4144	-0.5713	-0.7487	1.5550
11.2500	4.0008	0.0001	0.0000	0.0080	-1.2164	-0.5989	0.1631	0.7921	0.6784
11.2750	4.0010	0.0001	0.0000	0.0080	-0.6569	-0.2542	-0.1159	0.4011	1.1400
11.3000	4.0012	0.0001	0.0000	0.0040	0.6128	0.6004	-0.7671	-0.6545	-0.3102
11.3250	4.0013	0.0001	0.0000	0.0080	1.2610	-0.2688	-0.1796	-0.5037	0.2027
11.3500	4.0015	0.0001	0.0000	0.0080	-1.4916	0.7266	-0.0327	-0.6780	-0.2869
11.3750	4.0017	0.0001	0.0000	0.0080	0.6838	0.7655	-0.2237	0.2880	0.0302
11.4000	4.0019	0.0001	0.0000	0.0080	-0.7191	-0.3124	0.3687	-0.6262	-0.9164
11.4250	4.0021	0.0001	0.0000	0.0080	0.1688	0.2265	0.4079	-0.3576	0.4079
11.4500	4.0023	0.0001	0.0000	0.0080	0.5596	-0.5941	0.0799	-0.4424	-1.4060
11.4750	4.0025	0.0001	0.0000	0.0080	-1.2341	-0.6912	0.0407	-0.4802	-0.3895
11.5000	4.0027	0.0001	0.0000	0.0080	-1.5183	-0.1814	0.2512	0.3493	0.6364
11.5250	4.0029	0.0001	0.0000	0.0080	0.0712	-0.7301	-0.8307	-0.0560	-1.9096
11.5500	4.0031	0.0001	0.0000	0.0120	1.4741	-0.2834	0.5842	-0.3576	-0.0444
11.5750	4.0034	0.0001	0.0000	0.0080	-0.5593	0.2556	-0.4049	0.1843	-1.1915
11.6000	4.0036	0.0001	0.0000	0.0080	1.6073	0.4062	-0.4000	0.5236	-0.4827
11.6250	4.0038	0.0001	0.0000	0.0120	0.0623	0.0274	0.6478	-0.3623	-2.2267
11.6500	4.0041	0.0001	0.0000	0.0080	-1.0387	0.0517	-0.6692	0.4482	0.2867
11.6750	4.0043	0.0001	0.0000	0.0120	0.5063	0.4936	-0.4293	-0.5555	0.7437
11.7000	4.0046	0.0001	0.0000	0.0120	-0.4882	-0.4047	-0.3950	-0.2963	-0.0304
11.7250	4.0049	0.0001	0.0000	0.0080	0.6128	0.4159	-0.1258	-0.1879	0.6364
11.7500	4.0051	0.0001	0.0000	0.0120	-0.8878	-0.8126	0.5058	0.5565	0.5944
11.7750	4.0054	0.0001	0.0000	0.0120	-0.6747	0.2022	0.1826	0.1136	-1.5413
11.8000	4.0057	0.0001	0.0000	0.0120	-0.1331	0.5615	-0.2139	0.1560	1.3405
11.8250	4.0060	0.0001	0.0000	0.0120	1.6694	-0.1086	-0.0572	0.0006	-0.2636
11.8500	4.0063	0.0001	0.0000	0.0160	0.7193	-0.4679	0.1729	0.4859	-0.0770
11.8750	4.0067	0.0001	0.0000	0.0120	-1.0033	-0.4969	-0.4587	0.2691	1.1727
11.9000	4.0070	0.0001	0.0000	0.0120	1.1456	0.8577	0.2855	-0.7440	0.7716
11.9250	4.0073	0.0001	0.0000	0.0160	0.8082	0.7994	0.3345	-0.6168	-0.3708
11.9500	4.0077	0.0001	0.0000	0.0160	0.3465	-0.5212	0.1778	-0.8948	-0.5061
11.9750	4.0081	0.0001	0.0000	0.0120	0.0889	-0.2591	0.5009	-0.5461	-0.1004
12.0000	4.0084	0.0001	0.0000	0.0160	-0.0177	0.1391	-0.1943	-0.1879	-0.1283
12.0250	4.0088	0.0001	0.0000	0.0160	0.6572	0.3527	-0.3950	-0.7628	-0.3941
12.0500	4.0092	0.0001	0.0000	0.0160	0.4797	0.4741	0.6331	-0.4943	-0.3382
12.0750	4.0096	0.0001	0.0000	0.0160	-0.6836	-0.1231	0.3442	-0.1832	-0.2123
12.1000	4.0100	0.0001	0.0000	0.0160	0.5063	0.9354	-0.6545	0.0571	0.5385
12.1250	4.0104	0.0001	0.0000	0.0200	-1.3406	-0.4338	-0.2090	-0.1078	-1.4293
12.1500	4.0109	0.0001	0.0000	0.0160	-1.0565	-0.1086	0.2415	0.2644	-0.0444
12.1750	4.0113	0.0001	0.0000	0.0160	-1.5449	0.1633	-0.2874	0.1702	-0.5014
12.2000	4.0117	0.0001	0.0000	0.0200	0.8881	-0.1814	0.3247	0.4058	0.5851
12.2250	4.0122	0.0001	0.0000	0.0200	1.5362	0.0566	-0.2824	0.4246	-0.0164
12.2500	4.0127	0.0001	0.0000	0.0160	-1.1986	-0.4193	-0.2432	-0.7487	0.8462
12.2750	4.0131	0.0001	0.0000	0.0200	1.5452	-0.2736	0.3737	-0.1503	0.5292
12.3000	4.0136	0.0001	0.0000	0.0200	0.2842	-0.1134	-0.3607	0.9194	-0.2076
12.3250	4.0141	0.0001	0.0000	0.0200	-1.0387	0.4401	-0.4929	0.2597	-1.0190
12.3500	4.0146	0.0001	0.0000	0.0200	0.6484	-0.1279	0.0309	0.2173	0.7670
12.3750	4.0151	0.0001	0.0000	0.0200	0.4174	0.0420	-0.7671	-0.2540	0.9162
12.4000	4.0156	0.0001	0.0000	0.0240	1.0124	0.8916	-0.5419	0.6461	-1.3174
12.4250	4.0162	0.0001	0.0000	0.0200	-1.5449	-0.1863	-0.4783	0.2691	0.8136
12.4500	4.0167	0.0001	0.0000	0.0240	-1.4916	-0.2202	0.0064	-0.3671	-2.9309
12.4750	4.0173	0.0001	0.0000	0.0240	-2.1753	0.3236	0.0016	0.7969	-0.7952
12.5000	4.0179	0.0001	0.0000	0.0240	-0.5770	-0.6086	0.4471	0.5000	-0.0957
12.5250	4.0185	0.0001	0.0000	0.0240	-0.8256	-0.4290	-0.3510	-0.4141	-1.3407
12.5500	4.0191	0.0001	0.0000	0.0280	1.5895	0.2459	0.0750	0.2173	-0.1796
12.5750	4.0198	0.0001	0.0000	0.0240	-1.6337	0.2265	0.2365	-0.1315	-1.3501
12.6000	4.0204	0.0001	0.0000	0.0280	0.8970	0.4790	-0.7475	0.5471	-1.5273
12.6250	4.0211	0.0001	0.0000	0.0240	2.0424	-0.0115	-0.2041	0.4812	-0.5853
12.6500	4.0217	0.0001	0.0000	0.0280	-0.2751	-0.0697	-0.3607	0.4199	0.7763
12.6750	4.0224	0.0001	0.0000	0.0280	0.6217	-0.2736	0.2952	0.3493	0.7017
12.7000	4.0231	0.0001	0.0000	0.0240	0.2310	-0.3562	-0.3265	-0.4565	-0.4827
12.7250	4.0237	0.0001	0.0000	0.0280	-0.0087	0.4790	0.5939	-0.0843	-0.5527
12.7500	4.0244	0.0001	0.0000	0.0280	1.0302	0.2411	-0.2775	-0.2398	0.4172
12.7750	4.0251	0.0001	0.0000	0.0280	-1.4294	-0.6524	-0.1943	-0.5037	-0.5993
12.8000	4.0258	0.0001	0.0000	0.0280	0.6484	0.5566	-0.2041	-0.3953	-0.2542
12.8250	4.0265	0.0001	0.0000	0.0280	-1.0654	1.4986	-0.7181	0.1089	-0.6879
12.8500	4.0272	0.0001	0.0000	0.0320	-0.8701	-0.3562	0.9709	-0.1785	0.1002
12.8750	4.0280	0.0001	0.0000	0.0280	-1.1542	0.0371	-0.1796	0.2031	1.6576
12.9000	4.0287	0.0001	0.0000	0.0320	-1.3051	-0.2493	-0.9336	-0.2398	-1.6299
12.9250	4.0295	0.0001	0.0000	0.0280	0.6306	0.0226	0.0260	-0.6168	-1.2242
12.9500	4.0302	0.0001	0.0000	0.0320	1.6073	0.3381	-0.7280	0.1325	0.5898
12.9750	4.0310	0.0001	0.0000	0.0360	-0.6747	-0.3270	-0.4196	0.3869	-0.9164
